surname,speaker,previous_surname,previous_speaker
break,break,break,break
"","","conrad","Senator Conrad","    And then I look at the cost of the Bush tax cut in 2005 for \nthose earning over $337,000 a year, and the cost for the tax \ncuts for people earning over $337,000 a year in 2005 is $45 \nbillion--30 times the amount of the cuts for first responders \nand for cops on the street. I know there are some who do not \nthink of cops on the streets as first responders, but I can \ntell you my cops feel that way. And dramatic cuts in the COPS \nprogram are certainly not well-received in my constituency.\n    Finally, on the issue of port security, those grants being \ncut by 63 percent, and those are issues I want to go into in \nsome more detail when we get to the questioning phase, Mr. \nSecretary. I hope this information is useful as we go into this \nquestioning phase.\n    Thank you, Mr. Chairman.\n    Chairman Nickles. Mr. Secretary, welcome to the committee. \nYou are free to make any opening remarks you wish."
break,break,break,break
"","","conrad","Senator Conrad","STATEMENT OF HON."
break,break,break,break
"","","conrad","Senator Conrad","    Secretary Ridge. Thank you, Mr. Chairman and Senator \nConrad. You have been very kind to accommodate a scheduling \nconflict I had later on this morning. So, in order to give the \nmembership of the committee the complete opportunity to address \nwhatever questions they have, I would like to just ask \nunanimous consent that the statement be included in part of the \nrecord and get at it.\n    Chairman Nickles. Certainly.\n    Mr. Secretary, Senator Conrad alluded to the fact, and \nSenator Collins has already written a letter, that dealt with \nthe reduction in the program, the State Homeland Security Grant \nprogram from $1.7 billion to $700 million. Would you care to \nexpand upon that?\n    Secretary Ridge. Yes, I would.\n    First of all, the President's budget reflects the same \nlevel of commitment in terms of his requests in his budget, the \nbudget document of 2004. What you are talking about with regard \nto the State Homeland Security Grant program is a shifting of \nsome of those resources, a substantial amount, over $700 \nmillion into the Urban Area Security Initiative, where we feel \nthat it is appropriate to take in not only population, but \npopulation density, threat, critical infrastructure and the \nlike.\n    So, if you go back and take a look and compare it with the \n2004 numbers, the overall request for the President has been \nsustained, and increases in other parts of the homeland \nsecurity budget have been advanced. It is a shifting of \nresources because there is a shifting of priorities. I think it \nis a strategic decision, while we want to continue to support \nthe development infrastructure around the country, continue to \nsupport States and their development of their own security \nstrategies, that we shift some of those dollars where we think \nthe greatest threat and the greatest possibility of \ncatastrophic loss might be.\n    Chairman Nickles. Mr. Secretary, I happen to concur with \nthat, but let me also say I do not want to waste money in the \nbig cities either.\n    Secretary Ridge. I understand.\n    Chairman Nickles. And D.C. would be a program that one \nwould say that is a high-threat area, probably one of the \nhighest, with New York, and maybe Los Angeles and others. The \nDistrict of Columbia funded leather jackets, assessed \nenvironmental problems on property prime for development. In \nMaryland, the money was buying Prince George's county \nprosecutors an office security system; Virginia, a small \nvolunteer fire department spent $350,000 on a custom-made fire \nboat; in State and local Governments in the District, Columbia \nHospital Association had a formula that guaranteed every city \nhospital a share of an $8-million grant. That meant the \nPsychiatric Institute of Washington, a small private hospital, \nreceived money to buy security cameras for its wards.\n    I could just go on. I am just looking at a lot of money \nthat is in a big city that is going to maybe be under the \ndiscretion--see, D.C., the agency used an additional $300,000, \nthis is according to the Washington Post, and maybe they might \nbe inaccurate sometime. I do not want to say it is gospel, but \naccording to a Washington Post article, let me put it that way, \nand that was debated on November the 23rd, said that $300,000 \nwas used for a computerized car towing system, which incidently \nI learned, my daughter learned the hard way. There is a lot of \ncorruption in the D.C. car towing system--corruption. And I \nwill repeat that because I am still mad about it. But I do not \nknow that your department or the Federal taxpayers should be \nfunding that. And I could go on. There is $100,000 to go to the \nmayor's politically popular Summer Jobs program, but that does \nnot make me more secure.\n    So my point is I think you are on the right track and \nsaying taking away or reducing the amount of money for the \nState grants that is going to every State by a population \nformula, I guess, and moving it into areas that you deem--I am \nguessing with your discretion--in the urban areas that are a \nhigher threat, I happen to agree with that. But this is an \nurban area of high threat, and they waste a lot of money. And I \nam going to be just as vigilant on your $700 million under that \nurban grant program as I am on the State program. And when I \nfind that we are wasting money, I am not inclined to grant \nincreases.\n    And I just want you to know I want to be your ally, but I \ncan also be your enemy if I find out that these funds are being \nwasted. And a lot of these funds, it looked like we Congress \nrushed to throw money at it, and the cities were all lobbying. \nThey are here this week. The League of Cities and the Governors \nare all out saying, give us more money, we want more money, and \nthen when you find out they are spending it in ways to buy \nleather jackets and so on, it infuriates me, and I wanted you \nto be aware of that.\n    Secretary Ridge. Senator, I do not think we would ever have \nany disagreement about the need to make sure that for every \ndollar that we are investing in security, we should get at \nleast a dollar's worth of return in security. Clearly, some of \nthe expenditures that you have highlighted are of questionable \nrelationship to that outcome.\n    I will tell you, this year, for the first year, because we \nhave only been in operation for a year as of Monday, we have \nasked the States to submit homeland security plans built from \nthe grassroots up. We have also asked, with the Urban Area \nSecurity Initiative, that we get more complete prior expression \nof where those dollars are going so that as a formal function \nof our Department, we can start, one, limiting where these \ndollars can be expended, as we have a responsibility for \nbuilding that national infrastructure across the country.\n    So I am not going to try to explain how relevant some of \nthose expenditures are to homeland security because I do not \nthink I can. But I can tell you that there is not only a shared \nresponsibility for us to oversee where those dollars go, but \nthere is also a shared accountability and not just at the \nFederal level, but also at the State and local level to ensure \nthat the dollars are being spent as Congress intended. And I \nassure you we will followup on that as rigorously as we \npossibly can.\n    This year, for the first year, we will have plans. We are \nalready screening the statewide plans. And while we do not want \nto be prescriptive, because one size does not fit all, we do \nwant to frame where these dollars can go so we have a much \nbetter understanding of the integrated nature of the mutual aid \nsystems that we are trying to build around the country.\n    Chairman Nickles. Well, these funds, correct me if I am \nwrong, these funds really are not supposed to be just a subsidy \nfor local police and fire; is that correct?\n    Secretary Ridge. That is correct.\n    Chairman Nickles. Because I think a lot of cities have \nfinancial problems or challenges, and they would love to have \nus help them out, whether it is for assets or whether it is for \nother little things that are in the----\n    Congress has not abided by the President's request in the \npast. In other words, we funded part of this. I believe you \nwanted most of the first responders' money to go through FEMA \nand your department now. In the past, Congress had $1.6 billion \nof unrequested funding that was in the Department of Justice; \nis that correct? To make sure I am kind of on the right page.\n    Secretary Ridge. Well, what we hope to do, Senator, is \nactually take the programs that had been, some of the programs \nthat had been at FEMA. The basic source of these dollars were \nthe Office of Domestic Preparedness. It used to be in Justice. \nWe have it, and we want to combine our Office of Domestic \nPreparedness and our State and local office and then bring the \nrelevant grants in from FEMA and from TSA so we can develop a \none-stop shop for the State and locals, so we can better \nintegrate the use of these resources, so we have much more \nrigorous oversight, and so we can evaluate whether or not we \nare getting a security return on those investments.\n    Secretary Ridge. For our purposes though, we need to \ncombine those funds together to get your budget.\n    One other thing, and that deals with the issue of the--\nwell, maybe I will take it up later. I am going to ask all of \nour colleagues, the Secretary has a meeting, and he needs to \nleave. So I am going to try and be short, and I will ask all of \nour colleagues to try and keep their comments or questions to \nabout 7 minutes, and I think we can get there--7 or 8 minutes, \nand we should be fine.\n    So, with that, I will turn it over to Senator Conrad."
"conrad","Senator Conrad","conrad","Senator Conrad","    Thank you, Mr. Chairman.\n    Let me just pursue, if I could, some of the items that the \nchairman was mentioning because I think this really does \ndeserve scrutiny and your opportunity for response.\n    In the article that the chairman was referencing, it \nindicates that ``Two years after Congress approved a massive \ninfusion of cash to help gird the Washington area against \nterrorism, much of the $324 million remains unspent or is \nfunding projects with questionable connections to homeland \nsecurity.'' That is on the negative side of the ledger.\n    On the positive they say, ``Police, firefighters and public \nhealth have undergone disaster training, are better equipped to \nhandle conventional attacks, weapons of mass destruction. They \nhave more gear to protect them, more ambulances and fire \ntrucks, more heavy equipment to diffuse bombs or locate victims \nburied beneath rubble. Local governments have at their disposal \nnew blueprints on how to respond to a terrorist attack.'' All \nof these things are very positive I think we would all agree.\n    But they say, on the other hand, ``Some police officers are \nstill waiting for basic protective gear. Public health labs, \nswamped by the anthrax attacks of 2001, have no more capacity \ntoday. Most local Governments have no efficient way to give \ninstructions to residents shut off from radio and television, \nand there is no comprehensive plan to unite families separated \nin a disaster.''\n    Can we just take that paragraph, Mr. Secretary, and give \nyou a chance to respond to that. Obviously, Washington, D.C., \nand you have talked about moving funds around to deal with the \npriority threat areas, and I think all of us would say that \nshould be done. But here they are saying Washington, it has \nalready been subjected to attack or the area, that some police \nofficers are still waiting for basic protective gear. What can \nyou tell us about that?\n    Secretary Ridge. The only thing I believe I could share \nwith you is that among the priorities that the city of \nWashington set was obviously the purchase of some protective \ngear, as well as other emergency equipment during the first \nyear of the funding. We are finding that throughout not only \nWashington, D.C., Senator, but around the country, that these \nGovernors, and police chiefs, and fire chiefs understand that \nthey are not going to be able to build themselves the kind of \nsecurity unit or acquire new uniforms across the board and new \nequipment across the board, and so they are incrementally and \nsequentially making different purchases to buildup over a \nperiod of years the kind of capacity that they need.\n    It reflects a decision by the mayor and the police chief as \nto what their priorities were. So, if they purchased some \nprotective gear and other needs, we are not going to quarrel \nwith that. We are just going to be mindful of their building up \nan adequate amount of protective gear and equipment over a \nperiod of time, and they are not going to be able to do this in \na year."
"conrad","Senator Conrad","conrad","Senator Conrad","    Do you believe that it is adequate in the \nDistrict?\n    Secretary Ridge. Well, again, I think the--I cannot tell \nyou specifically the kind of protective gear that any \nparticular police department has purchased. I can tell you that \nmany of them have initially gone to protective gear and \ncommunications equipment, but I doubt if any of them have \npurchased the protective gear for everyone in their police \nforces. It is going to take some time, and the question becomes \nwhether or not every individual police officer in every single \npolice department has to have the same kind of protective gear. \nI do not believe that is necessary."
"conrad","Senator Conrad","conrad","Senator Conrad","    Let me just, if I could, Mr. Chairman, \nmaybe I could ask that I just--I will give you a series of \nquestions now, and if you could provide answers in writing, so \nthat we not take the full time of the committee.\n    My No. 1 question would be do the police in Washington, \nD.C., and surrounding communities have the protective gear that \nthey need? No. 1.\n    No. 2, do they have a system of communications that allows \nthem to communicate an interoperable way? I held a hearing on \nthis out in my home State, Mr. Chairman, and that was the No. 1 \nissue of first responders is a lack of interoperable \ncommunications.\n    Third question, do the public health labs have sufficient \ncapacity to deal with a bio or chemical attack?\n    Next question, do local Governments, in the high-target \nareas, have an efficient way to give instructions to residents \nshut off from radio and television, such as a reverse 9/11 \nsystem? And maybe, Mr. Secretary, you could address that one \nright now before the committee.\n    To your knowledge, do these local Governments, in these \nhigh-vulnerability areas, have a way to give instructions to \nresidents shut off from radio and television?\n    Secretary Ridge. I believe that the National Capital \nRegion, which is a specific entity that you created in the \nlegislation that created the Homeland Security Department, has \nworked to have that kind of system put in place."
"conrad","Senator Conrad","conrad","Senator Conrad","    Is it in place?\n    Secretary Ridge. Well, they are certainly working on it. I \nbelieve that Mayor Williams discussed it publicly. Arlington \nCounty has a similar system. So I think, again, I cannot tell \nyou today that it is completely in place across the National \nCapital Region. I can tell you it is a priority of the National \nCapital Region, and they have been working on it vigorously \nsince the NCR was created."
"conrad","Senator Conrad","conrad","Senator Conrad","    Can I just ask that you, for the record, \nlet us know what is the status. You know, the one thing that \nreally struck me on that fateful day was the lack of \ncommunications. I mean here in Congress there was no \ncommunications. I think we saw that there really is a lack of a \nplan. I do not hold you responsible for that. I am just saying \nthat is the reality that I saw play out on that day and massive \nconfusion in this city. I mean, people were at jobs, did not \nknow where their loved ones were. There was no ability to talk \non a cell phone because the cell phone systems were \noverwhelmed.\n    Finally, this article asserts there is no comprehensive \nplan to unite families separated in a disaster. To your \nknowledge, is that still the case that there is no \ncomprehensive plan to unite families in the case of a disaster?\n    Secretary Ridge. Senator, this raises the question of \nresponsibility of Government, and communities and families to \ndo some certain things together. There is plenty of information \nout there about the need to have a communication plan and a \ncontingency plan. There are individual efforts that have been \nundertaken by the National Capital Region to get families to \nthink of how they would contact one another and then reassemble \nin the case of an incident.\n    I know the National Capital Region is going to expand \nnearly $5 million that the Congress has appropriated. So they \nhave this massive public education effort to alert families \nthat they need to develop these individual plans themselves--\nvery family specific plans.\n    I do not think it would be possible for any level of \nGovernment to design a family specific plan. That is something \nthat they need to do themselves, but I do know that the \nNational Capital Region is putting quite a bit of energy and \nquite a few dollars that Congress appropriated toward that end."
"conrad","Senator Conrad","conrad","Senator Conrad","    If you could give us a report on what the \nstatus of that is.\n    Secretary Ridge. Yes, sir."
"conrad","Senator Conrad","conrad","Senator Conrad","    Thank you, Mr. Chairman.\n    Chairman Nickles. Senator Conrad, thank you very much.\n    I next call upon Senator Gregg. For the information of our \ncolleagues, the vote has started. We will continue throughout. \nWe will continue with the hearing.\n    Senator Gregg.\nme join with yourself and with Senator Conrad, and I think the \nquestions that Senator Conrad asked and that you asked, Mr. \nChairman, are very appropriate, and I know the Department will \nwant to answer them.\n    Actually, to some extent, there is a certain deja vu all \nover again because I have gone through these hearings now, \nsince I had jurisdiction of the issue of first responders for a \nnumber of years in my appropriations committee, and since we \ntried to set up a one-stop-shop attempt. Unfortunately, due to \nthe bureaucracy involved, we were never able to put up one-\nstop-shop. And I hope now that was the concept of the Homeland \nSecurity Department, that we would accomplish that. I \nappreciate the Secretary pursuing that course, and I am sure it \nwill be accomplished now that we have a central area.\n    And the issue of first responders, since basically this was \na program created by myself and Senator Hollings, was never to \nreplace or give the police officers, and fire departments, and \nhealth people basically replacement parts. It is not a ``blue \nlight'' program. It is not supposed to be like the LEA was in \nthe seventies. It is supposed to be a threat-based \norganization. It grew out, as I have mentioned before, from the \noriginal Nunn-Domenici Act, which targeted the top 162 cities \nin the country, and it was supposed to bring those cities up-\nto-speed, and we decided to try to take it beyond that.\n    I congratulate the Department for going to a threat-based \nsystem, and I understand that you are reorienting dollars to \naccomplish that. It is the right approach. It is going to make \na lot of chiefs, fire chiefs, police chiefs, and Governors and \nmayors unhappy, but they have to understand that if they have a \nregion that is not a high-priority threat, then they are just \nnot going to get as much money as regions that do.\n    Second, the State plan. We had an understanding there would \nbe State plans in place before we gave out any of this money, \nand that was a precondition. I know you are now redeveloping \nthe State plan, but again that is a little bit of deja vu all \nover again. But those State plans are critical to being sure \nthat this money is not ending up buying blue lights, that it is \ngoing--and so I hope you will oversight those aggressively.\n    I want to congratulate the Department for some things that \nit has done. One of the reasons I wanted the Department created \nwas because, again, I had oversight over Immigration, but I did \nnot have oversight over Customs, and I had oversight over \nBorder Patrol, but I did not have oversight over Coast Guard, \nand I found that it was just chaos trying to get these \ndepartments to communicate with each other.\n    I have spent a lot of time since the Department has been up \nand running talking to the line folks, the Customs agents, the \nImmigration folks and asked them, ``Well, how is it working? \nAre you guys talking to each other yet?'' And initially there \nwas a lot of resistance. There was a sense of, ``I do not want \nto learn that guy's job, and he is never going to do my job as \nwell as I can do it.''\n    That has changed. That whole atmosphere has changed out \nthere. There is a real positive atmosphere from the \nImmigration, the Customs people, the Border Patrol people. I \nsense a real dedication to trying to learn each other's job, \nmaking this integrated. It is anecdotal to me, but it is good \nnews, and I congratulate the Department for the effort there.\n    What I want to ask is this Bio Shield issue. As Senator \nConrad pointed out, most of this money is going to prefund Bio \nShield, most of the new money. I am very concerned we are not \nmaking progress on this, that we are open to a biological and \nchemical attack. We have not been able to pass the Bio Shield \nbill out of the Senate. I got it out of our committee a long \ntime ago. It should have been through the Senate. It should \nhave been passed. It should have been down to you.\n    How much do you need the Bio Shield authorization to do \nthis right, and even though you have not gotten the \nauthorization, are you able to use the dollars to get us \noriented for the purposes of first detecting and then handling \nbiological and chemical attacks, which is clearly our biggest \nthreat?\n    Secretary Ridge. Senator, as one who spent 12 years on \nauthorization committees but never managed to get to an \nappropriation committee, I do not want to say that not having \nthe appropriation would impair our ability to restrict our \nability to use those dollars. I will let the Congress work that \nout.\n    We are comfortable that the $2 billion-plus that you have \nprovided us can be used under the circumstances designed by the \nlegislation. That is, if we see that there is a specific \nthreat, a biological threat, for which we do not have an \nantidote or a vaccine, and we know very clearly that there is \nnot going to be a commercial market for this product, you have \ngiven us the resources to go in immediately and engage the \nprivate sector in researching the antidote or the vaccine.\n    So, again, we will let the Congress work their will on \nwhether or not we are going to get an authorization bill, but \nwe believe that the appropriation gives us the opportunity to \nuse those funds immediately when we do.\n    Senator Gregg. On another issue, I was a little concerned \nabout the Department's request in the area of TOPOFF. It seems \nto me that TOPOFF has been an extremely constructive \nexperience. It has now really gotten very mature."
"conrad","Senator Conrad","conrad","Senator Conrad","    Could the Senator explain what that is.\n    Senator Gregg. TOPOFF is basically exercises of attacks, \ngoing through what is basically a military exercise. We stage a \nsimulated attack on a city. It is biological, chemical or \nconventional or maybe even nuclear, and then it is a full \nscale, engage everybody in the community in a time line, very \ncomplicated, but very professionally done, much the way the \nStrategic Air Command used to stage their exercises relative to \nwar.\n    But I am a little concerned that the funding does not \nappear to be as aggressive as it needs to be in this area in \norder to stand up the next round of TOPOFF exercises.\n    Secretary Ridge. Senator, we think you have given us the \nresources to do that. I am actually going to have a briefing \nhere in the next couple of days as we prepare for TOPOFF 3. \nSenator Conrad, the last TOPOFF 2 exercise included \nsimultaneous events. One was a radiological event in Seattle, \nthe other was a biological event in Chicago. When you bring to \nbear the Federal, State and local resources and all of the \nprime time players, we actually even had a, we call it VNN, a \nVirtual News Network, so we could work on crisis communication \nduring this period. You learn a lot. You learn what you are \ndoing right. You find gaps in the system, and you learn where \nyou need to strengthen.\n    Senator Gregg. What we learned was that the mayor of \nSeattle was a lot more efficient than the Federal Government in \nresponding.\n    Secretary Ridge. They did a good job, Senator. They did a \ngood job."
break,break,break,break
"","","","","    [Laughter.]\n    Secretary Ridge. So there are a lot of lessons to learn, \nboth good and bad, and I think the Congress has been very \ngenerous with funding in that regard. Plus, not only the broad \nnational exercises, but we literally run hundreds of both \nformal, on-the-ground, boots-on-the-ground exercises or table-\ntop exercises. That is one of the primary responsibilities of \nthe Office of Domestic Preparedness, and one of the eligible \ncosts associated with the dollars that Congress appropriates to \nour department.\n    Senator Gregg. Senator Corzine?"
"corzine","Senator Corzine","conrad","Senator Conrad","    Welcome Governor, and let me start with a \ncompliment based on my reading of how the Department is working \nwith the folks in my home State, and I feel like there is good \ndialog and coordination. That is the good news. Let me ask \nsome----\n    Senator Gregg. Senator Corzine, could I note that I am \ngoing to have to leave to go vote. Could you recess the meeting \nafter you finish and the other folks will be coming back?\nhappy to recess.\n    I am going to ask a couple of questions: one about chemical \nplant security, one about screening issues at airports, and \nthen a little bit about port security and do that relatively \nquickly.\n    Chemical plant security is a major issue in my State. We \nhave a number of plants that have more than a million folks \nthat are in the fall-out zone of a potential explosion, and it \nis an issue that you have actually spoke very, I thought, \neloquently about, talking about voluntary efforts that alone \nare not sufficient in a letter that you sent to the Washington \nPost, October 6, 2002.\n    Do you feel the legislation that is working its way through \nCongress, which does not bring about mandatory review of \nsecurity plans and review of technological elements of chemical \nplants is adequate to meet a standard of certainty for the \ncommunities that surround these plants?\n    Secretary Ridge. Senator, first of all, I would hope that, \nwhile there may not be mandatory review, we certainly are \nempowered to--the Department of Homeland Security is empowered \nwith its discretion to go out and review the security plans at \nany chemical site. We have worked very hard over the past year \nvisiting some of the potentially more problematic sites. Some \nof them have been in New Jersey.\n    We have produced a document dealing with the common \nvulnerabilities of chemical facilities and potential indicators \nof terrorist activity. We have established a protection, \ntraining, and planning program. We are trying to develop a \nbaseline for chemical facilities. So whatever the legislation \nmight be, I do think it is very, very important that the \nDepartment of Homeland Security, particularly the \nInfrastructure Protection Unit, have the ability to go out and \nreview the security plans.\n    And likewise, I think one of the most important allies to \ndetermine whether or not that chemical site has met the local \nneeds is that we get some, that the local first responders were \nincluded in that assessment. Because actually they are going to \nbe the ones that are going to have to deal with the incident if \nit occurs.\n    So mandate--I think it is imperative that we have the \nability to go out and review the security plans."
"corzine","Senator Corzine","corzine","Senator Corzine","    I would hope that you would have some kind \nof accountability for the plans. I think that the idea that you \ncould go out is a good thing, but whether we are actually \nfollowing through, I believe, based on at least my own \nanecdotal spot checks and others and broad bases, not all of \nwhat is being said is going to be done is being done, and I \nfind it quite threatening in a community where there are \nmultiple millions in a number of the incidents in New Jersey, \nbut it is true across the country.\n    Secretary Ridge. Senator, we would be prepared to work with \nyou on the language. What we have done, tried to do within \nthese chemical facilities, is take a look at again the toxicity \nof the contents, proximity to population, and we have begun to \nset some priorities. And I think that clearly we will never \nhave enough manpower to get out and visit and work with every \nchemical site around the country. We are going to have to rely \non our first responders and the local law enforcement community \nto do that, but there are some that would offer great potential \ncatastrophic consequences, and I would like to work with you on \nthe language and make sure we get out and review those."
"corzine","Senator Corzine","corzine","Senator Corzine","    As you have I think appropriately \nidentified threat-based elements with how you are designating \nyour priorities in the Department, I think that is true here, \nand we need a prioritization basis on how you look at these.\n    I think some of the things that I see coming through \nCongress not necessarily meeting the themes or the standards \nthat I think I hear, and I have heard from you as you have \ncommented on this, and I recognize that you recognize it is an \nimportant element. I see it working on the ground through our \nState efforts, but I would encourage you and the administration \nto do whatever you can to get a bill through with some \nmeaningful bite with regard to prioritization and then mandates \nat least with regard to some of those issues, and I look \nforward to working with you.\n    Let me ask about the state of screening by a TSA at \nairports. I am quite obviously being parochial in one sense in \nthat Newark airport is one of the seven airports that did not \nmeet the baggage screening deadline at the 1st of the year. I \nthink there were seven.\n    A lot of this is attributed, at least from the interviews \nthat I have been able to put together with the folks on the \nground, this is a heavy turnover in TSA and among screeners. I \nthink average is 14 percent. I think it is 17 percent in \nNewark, and it goes up to 35 or 36 percent. By any managerial \nmetric, those are high turnover rates and do not lead to the \nbest of professionalism and efforts in carrying through.\n    Is this a problem that is being recognized? Are there plans \nto address it? And particularly how soon do we think that these \nseven airports--I happen to have a special interest in Newark--\nthat we can get this into a position that we can begin to give \nthe public assurance that the safety of the airways is intact?\n    Secretary Ridge. Senator, I would like permission to get \nback to you specifically with a request to our anticipated \ndeadline for the Newark airport and for those seven. I do not \nhave that information with me, but I would be pleased to work \nback to you.\n    Yes, we have experienced similar problems at some of the \nother airports, Senator. A lot of it has to do with \nconvenience, transportation, getting to the airports, the cost \nof either the inconvenience associated with taking public \ntransportation--many of them have to--the cost of parking their \nvehicles. There are certain themes that we are seeing in some \nof our major airports around the country that we are going to \ntry to address financially with different kinds of incentives \nto keep people working.\n    We invest a great deal in them to train, but if we have \nthis constant turnover, it is not, to your point, it does not \nprovide the stability and the continuity we need. So we are \naware of the challenge. A lot of it has to do I think with \naccess, transportation, and we are reviewing a system of \nfinancial incentives to help alleviate some of the problems \nthat these people are running into in order to get out there to \nserve the public."
