surname,speaker,previous_surname,previous_speaker,speech
break,break,break,break,break
"","","pastor","Mr. Pastor","subcommittee and full committee and debate on the Floor ended, I really \nwasn't there anymore. And I remember many times walking over to \nthe Floor of the House with that war going on in my guts \nthinking to myself, now what in the world am I going to do \nhere? I gave these people my word. They gave me their money. \nSome of them gave me five, maybe $10,000, and they didn't have \n50 people in my district. They were national PACs.\n    Am I going to keep my word to them or am I going to make \nthis decision in light of the broader picture now that I have \ncome to believe in as a result of what I have seen here in the \nnational Congress? And you just never got past the battle in \nyour inside.\n    I think that is the influence and it is money that is the \nunderpinning of that commitment. It wasn't that they had so \nmany members back in my district that I feared their votes if I \ndidn't go along with keeping my word. It was the idea that I \nneeded two or $300,000 to run a campaign because I so feared \nsomebody coming out in the last two weeks of my campaign and \nbashing me around with negative advertisement, if I didn't have \nmoney in the bank to respond, I would lose. Money is the \nsecurity blanket. Every one of us here know that.\n    I don't know how we are going to do this, but I know in the \nfirst few months that I was here, I made the decision I did not \nwant to contend with the war any longer, and so I haven't taken \nany PAC monies for seven years. Every year I have sponsored a \nbill to eliminate PACs entirely. I have kept my individual \ncontributions at half of what the law allows, $500, and I have \nnever sent out a newsletter because I believe that is a \nsuperior incumbent advantage that we use politically. So I have \nsponsored legislation from the first time I have been here to \naccomplish those three things.\n    I am glad to be an original cosponsor of the bipartisan \nClean Congress Act. I applaud the Members here at this table \nfor what they have done. But we have a problem here, a problem \nthat impacts upon our ability for independent thought, and I \njust think that the money is overwhelming with respect to its \ninfluence and that we ought to do whatever is necessary to curb \nthat.\n    Thank you, Mr. Chairman.\n    The Chairman. Thank you very much, Glenn."
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    The Chairman. The gentlewoman from Ohio, Ms. Kaptur, with \nan international perspective, I believe."
break,break,break,break,break
"","","pastor","Mr. Pastor","<DOC>\n STATEMENT OF HON."
break,break,break,break,break
"","","pastor","Mr. Pastor","    Ms. Kaptur. Thank you, Mr. Chairman, and Members of the \nCommittee.\n    I am going to focus on a bill that I introduced first in \nthe 102d Congress, but let me, just in the way of opinion at \nthe beginning, indicate that I have another set of measures \nthat I personally prefer compared to others that have been \nintroduced.\n    One is a measure that I have introduced that would \nliterally amend the constitution to permit the Congress to set \nFederal campaign spending limits, and also for States and \nlocalities to do that in our various States. I think that is \nthe cleanest way to do it. It is the one I am most comfortable \nwith and then companion legislation that has been sponsored \nhere in the House to, as a condition of granting licenses over \nthe public airwaves, grant candidates free time.\n    Now, that is where I am the most comfortable. I know that \nothers have other measures that try to somehow weave their way \naround the various court cases and so forth, that deal with \ncampaign spending, but I really think this has gotten way out \nof hand, and I think that though I am not one to amend the \nConstitution every other day, I really don't see a cleaner way \nof getting at this problem of putting a lid on spending.\n    I find it incredible that people here are raising ten times \nmore money than the job pays. And it is completely wrong. The \nbill I come before you on today is H.R. 2499, as I mentioned, \noriginally introduced in the 102d Congress. Our office is \nreally not a ``Johnny Come Lately'' to this issue, but I want \nto focus today on the influence of foreign money on our \ncampaigns.\n    As you know, the law does not permit foreign nationals to \ncontribute to U.S. political campaigns. And that includes \nforeign governments, foreign political parties, foreign \ncorporations, foreign associations, foreign partnerships, \nindividuals with foreign citizenship, and immigrants not \npossessing a Green Card.\n    However, every year foreign interests are spending millions \nand millions of dollars to influence our political process. \nThis money comes in the form of PAC contributions from foreign \ncontrolled corporations or their trade associations. Foreign \ncontrolled PACs contributed over $3 million just in the 1992 \ncycle alone, and today in The Washington Post, at least four of \nthose corporations are listed as massive givers of what is \ncalled soft money, Brown & Williams, a tobacco corporation, \nBritish Petroleum, Ciba-Geigy and Glaxo, Incorporated. So this \nis a problem that is not small in nature.\n    The amounts they are giving are well over $250,000 for some \nof the individual ones. The issue of foreign influence on U.S. \nelections is a serious one, and I believe that just as foreign \nnationals are prohibited from contributing to our campaigns, so \nshould PACs that are controlled by foreign corporations and \ntrade associations that they have formed also be barred.\n    Further, our bill recognizes that no coherent system exists \ntoday to track the millions that are currently being spent by \nthese PACs "
break,break,break,break,break
"","","pastor","Mr. Pastor","on the lobbying before this government. The data system that is \navailable is truly disjointed and our bill, which we call the \nEthics in Foreign Lobbying Act, would also make this process \nmore transparent and accountable.\n    It would bar all foreign contributions to U.S. political \ncampaigns, including PAC contributions, and would make the \ndisclosure of related expenditures available and visible at a \ncentral source by establishing a clearinghouse for data that is \ncurrently collected but scattered among various government \nagencies, including the FEC and the Department of Justice.\n    The U.S. is one of the very few countries to allow foreign \ninterests to contribute to campaigns. Most of our major trading \npartners, including Japan, Mexico, China, Thailand, et cetera, \nall strictly prohibit foreign campaign contributions. However, \nbecause of a loophole in the current law, business entities \nthat are organized under U.S. laws and maintain their principal \nplace of business in the United States are not classified as \nforeign principals under Section 611(b) of the Foreign Agents \nRegistration Act, which is the governing act.\n    The result is that currently, American subsidiaries of \nforeign-owned companies or trade associations may operate PACs. \nSome of the names are very familiar to us, including the ones \nthat I have already read, and additionally Toyota, Shell Oil, \nBritish Petroleum, the Bank of Tokyo, etc.--and these interests \nall exert influence on our election process.\n    I believe the current system is a very confusing one \nwhereby it is illegal for foreign nationals to contribute to \nour elections, but foreign-controlled or owned corporations, \nsubsidiaries and trade associations can do so.\n    Our bill would prohibit campaign contributions from PACs \nsponsored by corporations that are more than 50 percent \nforeign-owned, and would prohibit such contributions by trade \nassociations that derive 50 percent or more of their operating \nfunds from foreign corporations, and it would set up a complete \ndata collection and clearinghouse system.\n    The bill requires no new reporting, Mr. Chairman, and \nmembers of the committee, and I thank you for the opportunity \nto testify. I will provide ample materials supportive of this \nposition for the record.\n    Thank you.\n    The Chairman. I thank the gentlewoman. If you are able to \nstick around, I would love to ask some questions during the \nquestion period."
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    The Chairman. I would like to go to the gentleman from \nConnecticut who has had a long-time interest in this area, Mr. \nShays."
break,break,break,break,break
"","","pastor","Mr. Pastor","<DOC>\n   STATEMENT OF HON."
break,break,break,break,break
"","","pastor","Mr. Pastor","    Mr. Shays. Thank you, Chairman Thomas and Congressman \nFazio, and others, and Dunn. I have total confidence, given the \nmakeup of this committee, particularly those who are here right \nnow, that you are taking this issue very seriously and that we \nare going to see some strong campaign finance reform come out \nof this committee and to the Floor. And I just want to express \ngratitude that you are holding these hearings now and not next \nyear.\n    I would say to my colleagues on the other side of the \naisle, it has to be bipartisan. We are not going to have \nmeaningful legislation if it doesn't include the input of \nDemocrats and Republicans. I would say to my colleagues on my \nside of the aisle, let's do it under our watch. We have for \nyears said that if we were in power, that we would act. Let's \ndo it under our watch. It needs to be bipartisan, but let's do \nit under our watch.\n    As important as gift ban and lobby disclosure are, and they \nare very important, I believe campaign finance reform is far \nmore important. We need to find a way, if we can, to \nvoluntarily limit the amount that is spent. We need to find a \nway to eliminate PAC contributions, particularly leadership \nPACs and the kind of PAC contributions that happen in \nWashington, where Members call up lobbyists and say, ``Will you \nattend my PAC fund-raiser and, by the way, you know, I haven't \nseen you for awhile and I would like to see you there, and I \nknow it has gone up from $200 now to $500, in some cases even \nmore, but I really want to see you there.''\n    We need to find ways to eliminate or reduce the impact of \nsoft money. These are corporations, unions, individuals giving \nunlimited sums to our political parties. There has got to be a \nway to at least cap that kind of expenditure. And I might just \nsay to you that we have got to find a way to eliminate the \nbundling of campaign money. We have done that in a bill that \nhas been introduced by Linda Smith; Marty Meehan, a Democrat; \nDavid Minge, a Democrat; Glenn Poshard, a Democrat; Bob \nEnglish, Republican; and myself, a Republican, bipartisan.\n    We call it the Bipartisan Clean Congress Act of 1995, but \nwe really could call it the bipartisan and bicameral, because \nit is really designed after what John McCain, a Republican from \nArizona, and Russ Feingold, a Democratic, have introduced in \nthe Senate.\n    It looks to limit the amount that we spend on campaigns. It \nlooks to eliminate PACs, eliminate soft money, eliminate \nbundling and, in the end, I think we will have a tremendous \nimpact.\n    I just will finally end by saying I am grateful as well \nthat you are holding this hearing, but that our Speaker came \nand testified and has fulfilled his commitment. He made a very \nsincere pledge with the President of the United States. They \nshook hands on it and it is important that that pledge be \nhonored.\n    I would just add that it be speeded up a bit, that it not \ncome in May, the results of the Commission, but that it come \nsooner, to give us a little more time to deal with this issue \nbefore the summer "
break,break,break,break,break
"","","pastor","Mr. Pastor","time when, candidly, we are all in a campaign and where I think things \ncould get lost.\n    Again, I just want to say that I have total faith in this \ncommittee. I am not saying I would risk my life for this \ncommittee or my election, but I do have a sense that you will \ntreat this very sincerely and that we will see some action and \nan opportunity to vote on the House of the Floor."
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","pastor","Mr. Pastor","    The Chairman. I thank the gentleman very much.\n    I was very pleased as well that not only the Speaker but \nthe Minority Leader----\n    Mr. Shays. I should have said that.\nopening of these hearings but, frankly, in the last several \nCongresses, we have come up with campaign finance reform, but \nit has almost always done--it has been done behind closed doors \nand on a partisan basis. We had tried to work in a bipartisan \nway.\n    I have been remiss in not mentioning yet today the name of \na gentleman from Washington who I worked with for more than a \ndecade in trying to resolve various issues and that was Al \nSwift. Both of us entered into that relationship in a very \nhonest way but, frankly, we were overcome by the circumstances \nin which we found ourselves.\n    I am very pleased, therefore, that we started this series \nof hearings off with the Speaker and the Minority Leader both \nurging us to move forward.\n    Mr. Shays. And as Chairman of the Committee.\n    The Chairman. Well, that is a little different. Maybe that \nis why it is being done the way it is being done. I would like \nto think that. Let me just ask a couple of questions before my \ncolleagues do.\n    Marcy Kaptur indicated that she has a series of bills that \nshe is interested in, the ones that give her the most comfort \nare those that directly deal with a constitutional amendment to \nmove around what we consider obstacles in large part based upon \nlegislation passed in 1974, 1976, and with the Supreme Court \ndecision of Buckley v. Valeo.\n    Anyone else here feel uncomfortable trying to move \nlegislatively, for example, to ban Political Action Committees? \nObviously, the highest comfort level would be a constitutional \namendment but, oftentimes, that places the bar so high that you \nmay not be able to achieve it.\n    Any reaction at all in terms of a legislative ability to \nban PACs or is there a First Amendment freedom of association \nand contribution aspect here?\n    Mr. Wamp. Mr. Chairman, I want to say that I commend the \nframers of the bipartisan Clean Congress Act of 1995 for their \nlook-back provision in the event you have a constitutional \nquestion because that is the cure, from my perspective, and I \nsupport that component of their bill. I don't support the \npublic financing component or I would be a cosponsor of their \nbill, but that is a very ingenious way to approach this, and I \nthink if you do ban PACs, make sure we have got a built-in \nlook-back provision so we can fall back to $1,000 in the event \nyou have a constitutional question.\n    Mr. Poshard. Mr. Chairman, with respect to the cases that \nyou just referenced, there is some real honest debate as to \nwhether or not the PACs have been ruled unconstitutional by the \nSupreme Court.\n    The Chairman. No, ruled constitutional.\n    Mr. Poshard. I am sorry?\n    The Chairman. Ruled constitutional. They may not have been \na central focus.\n    Mr. Poshard. Banning PACs, I am sorry."
break,break,break,break,break
"","","pastor","Mr. Pastor","    The Chairman. Correct. I am with you.\n    Mr. Poshard. I think there is a real question as to whether \nor not that banning PACs would be ruled unconstitutional, and I \ncertainly would support Marcy's efforts and others were that \nthe case but, again, this bill does have a fall-back provision \nin it.\n    The Chairman. And the additional discussion would be that \nif, in fact, PACs are constitutional, does coming together \nvoluntarily to contribute money allow you to contribute more \nthan a single individual necessarily as a constitutional right \nas well? And there are a series of questions that I think we \nhave to kind of place in hierarchial relationship and make \ndecisions from that.\n    Marcy, in terms of your foreign corporations, you indicated \nthat PACs were controlled by foreign corporations. By that, I \nassume you mean that because the Federal Election Commission \nand others have indicated that the administrative costs of a \nPAC can be borne by a corporation that it doesn't have to be \npaid for out of the donations collected by that PAC, that that \nis the way in which they are controlled because, basically, we \nare dealing with employees of a corporation who voluntarily \ncome together and contribute their own money, except for the \nadministrative costs that are paid for by the corporation.\n    Ms. Kaptur. I think if you read the bill, Mr. Chairman, the \nkey to our definition goes to the ownership of the parent \nentity, and the way we have defined it in our bill is that a \n``foreign-owned corporation'' means a corporation that is at \nleast 50 percent controlled by persons other than citizens or \nnationals of the United States.\n    The same is true for the trade associations, where it goes \nto the ownership and the amount of money, who is really paying \nfor that entity to be incorporated and operating. Even though \nit may be true that U.S. citizens can contribute here in the \nUnited States to a PAC controlled by one of those corporations, \nthe fact is, those corporations are owned by corporations from \nother lands, individuals from other lands. That is the issue we \nare probing here.\n    The Chairman. So you are focusing on the ownership of the \ncorporation notwithstanding whether the administrative costs \ncome out of the contributions of the individuals or not?\n    Ms. Kaptur. That is correct.\n    The Chairman. I wanted to clarify that.\n    Ms. Kaptur. Because it would be the interest of the foreign \ncorporation, the international markets that would govern its \ninterest in our marketplace.\n    The Chairman. Thank you.\n    Does the gentleman from California wish to inquire?"
"fazio","Mr. Fazio","pastor","Mr. Pastor","    Yes. I am kind of interested to get a reaction \nacross the panel on a couple of things. First of all, I just \nthought for the record, since most of you are interested in in-\nstate or in-district contributions as a way to clean up the \nsystem, the CRS has done an analysis that shows in the 1994 \nelection cycle, using only what they could learn from the FEC, \nthose who donated over $200, the percentage of out-of-state \ncontributions constituted 15 percent of the Senate and 7 \npercent of the House.\n    Now, that does exclude PACs, and the question, of course, \nis where are PACs from? And they are not all from K Street \nbecause I think most of us believe that 90 percent of all the \nPACs we re"
break,break,break,break,break
"","","fazio","Mr. Fazio","ceive money from at least have people in our district, Teamsters, \nteachers, farmers, you name it. I am sure there are some \ncorporate PACs that don't have much tie to our districts, but \ntheir interests go across the spectrum and they are not only \ninterested in what may apply to one corporation.\n    It means that we would need to go, if you feel that we \nwould have an inadequate amount of money to spend and certainly \nthere are those who think we can barely compete with the rest \nof the marketing that goes on in our society. At the levels we \nspend today, we would need to go to some other sources if PACs \nwere outlawed and we were limited in our individual fund-\nraising to in-district or in-state.\n    How do you feel about, one, the influence of personal \nwealth, which we see increasingly in the Congress? The Speaker \npointed out today that we have three times as many millionaires \nas when--in the House, as when Mr. Thomas and I were elected, \nalong with him.\n    And as an alternative to individual wealth, how do you feel \nabout political parties having more fund-raising capability and \nmore donating capability as would fill in where we have reduced \nthe influence or eliminated the ability to give of other \nentities? How do you see the shifting potential of one sort of \nmoney to another?\n    How would you rank those alternatives in your list of \nacceptable to less-acceptable methods of funding campaigns?\n    Mr. Wamp. I will take that.\n    The Chairman. Why don't we start with Zach and go down the \nline. That is an easy way to organize it.\n    Mr. Wamp. Quickly, on your first point, I would point out \nthat in my bill, which I think you need to address that \nmajority in-state is not just majority, it is majority of your \nmoney has to come from individual contributors from your home \nstate. By definition, PACs can only contribute less than half \nof your money, and I do that on purpose because that \ncombination reduces the influence of PACs.\n    Wealthy contributors is a real problem, and I think you are \nright on target there, and I think you have to address it two \nways. One, that they can't repay themselves but a certain \namount of the money that they loan themselves after the \nelection. It is absurd that multi-millionaires can spend money \nand then turn around and ask the very people that they are \nworking on behalf of in the Congress for the money back to pay \nthemselves back.\n    So we should limit somehow the amount of money that they \ncan repay themselves or even possibly have a provision which I \nhave heard Brian Bilbray recommend, that if an individual \nspends a lot of their own wealth in their election, that as \nsoon as they go above a certain threshold, that other rules \nwould apply to their challenger, so that they can somehow tap \ninto sources to equalize the playing field.\n    But I don't think spending limits is the solution. I think \nthese other options are."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    Glenn.\n    Mr. Poshard. I guess, in addition to what Zach already \nreferenced, it seems to me that if we even the playing field \nand give more people an opportunity to run for the Congress of \nthe United States, right now, unless you do have a considerable \namount of per"
break,break,break,break,break
"","","fazio","Mr. Fazio","sonal wealth, or you have worked in the party structure for a number of \nyears so that you have got the party machinery behind you when \nyou run, you are just eliminated from competing for a \ncongressional seat.\n    How do you do it? Well, 99 percent of the people in this \ncountry don't participate in day-to-day operations of party \nmachinery. They are not precinct committeemen. They are not \nward captains."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    In many parts of the country, the party \nmachinery is in deep rust, if it exists at all.\n    Mr. Poshard. Exactly. So to the extent we even the playing \nfield, we lessen the chance of people with a great deal of \npersonal wealth taking front and center stage in our political \nprocess."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    Marcy.\n    Ms. Kaptur. Yes, Congressman Fazio. I have a great \nprejudice against personal wealth being used in political \ncampaigns, certainly campaigns for Congress, and would seek to \nhave the lowest dollar amount possible imposed. That is why I \nlike the idea of the constitutional amendment where we first \nfix a ceiling and, hopefully, the individual then could be \nlimited to whatever the maximum amount would be.\n    Let us say it is $250 that would ultimately be established \nin that system. But I remember in my first race, my opponent \nraised more money, I think, in the first two months than our \nentire family and all of our relatives were worth, but he could \nhold one fund-raiser and in one evening raise $40,000.\n    It took us six months, through very small donor events, to \neven come close to that. So I understood what we were up \nagainst. And I think that is unfair. It advantages those who \nhave a lot. This isn't a plutocracy or an oligarchy. This is a \ncountry where we want people to run on the basis of their \nideas. So if some of that money could be donated to political \nparties, I have no problem with that as a way of screening \ncandidates and helping people learn a little bit about voter \nregistration, what it is really like to run in campaigns.\n    But I have a strong objection to the kind of self-funding \nthat we see, by the way, operating at the presidential level \nnow, even in New Hampshire, when you see who can buy television \ntime and who can't, just because you happen to have been \nespecially blessed with wealth, you are more valuable than the \npeople who have spent their lives serving their communities and \nserving their states? So I think that we have to severely limit \nthe amount of self-funding that can go on.\n    The Chairman. Linda.\n    Ms. Smith of Washington. When the Chair runs out, it is \nstill okay, right?\n    The Chairman. No, no, we will finish the question. I think \nit is a worthwhile one.\n    Ms. Smith of Washington. I was just teasing you.\n    This was real hard for me because I ran campaign reform in \nthe State of Washington and I actually ran an initiative with \nthe title that said, there will not be spending limits or \npublic funding and won with that title, three to one.\n    I have always been against spending limits and yet I have \nalways been troubled with the fact that people can walk in more \nand "
break,break,break,break,break
"","","fazio","Mr. Fazio","more and buy an election. So I collided with myself this year working \nwith the bipartisan group, and the reason the bipartisan bill \nhas become the bill that I am helping with is that it does deal \nwith the wealthy in a responsible way, in voluntary limits, and \nit does not use public funding. And that was important to me \nbecause I don't support public funding.\n    What it does, though, is it says, you sign in to an \nagreement and there will be an embarrassment factor if you \ndon't. That is editorializing. But you sign in to an agreement, \nand as long as the limits are high enough, which they are in \nthis bill at $600,000 in the House, you end up inhibiting a \nwealthy person from buying the election.\n    This says you can use up to 10 percent of your own money \nand, if you do not buy in, you have consequences. When you buy \nin, you do have discounted media.\n    Now, that was a little hard for me, too, but discounted is \nquite different than mandatory or government paid. And we \nbelieve under Buckley v. Valeo that will give us reasonable \nlimits, balanced by an elimination of PACs, an elimination of \nspecial interest PACs here having their lobbyists become \nindividuals, the individual lobbyists getting $400,000 and \nspending half in individual donations and ending up with the \nsame problem we have now, large contributions.\n    So this should work for the wealthy; voluntarily, yes; not \nas tight as what Marcy says, but I would love to run against a \nwealthy person that refused to sign a reasonable agreement when \nwe have that now as a part of a law.\n    So I think it is time that we deal with the issue of wealth \nbuying elections.\n    Mr. Shays. I am told that 25 percent of the Senate are \nmillionaires and 14 percent in the House and that is a pretty \nalarming figure. That is certainly not representative of what \nthe makeup of our country is.\n    To me, the biggest challenge with Political Action \nCommittees is that lobbyists use them in their attendance at \nfund-raisers down here, and I think getting rid of PACs ends \nthat, what I think is the pretty obscene process of Members of \nCongress inviting the lobbyists to contribute to their \ncampaign. Maybe I am overstating the obscene part, but it just \ncauses me concern.\n    In terms of Mr. Fazio, your comment about political \nparties, soft money has become an addiction to political \nparties. I mean, a corporation can literally give $100,000, \n$200,000. The largest and most successful campaign--excuse me, \ncasino in the country, in my state, has given $400,000 to the \npolitical parties. It shouldn't--you know, I don't think we \nneed to be rocket scientists to understand what that means and \nwhy it is happening. So I think that our parties need campaign \ncontributions, but they shouldn't be so dependent on the soft \nmoney and you need to get at the soft money problem.\n    And I would just say----"
"fazio","Mr. Fazio","fazio","Mr. Fazio","    Chris, can I interrupt at this point?\n    Mr. Shays. Sure."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    My intent was not to deal with soft money \nalthough it is a very important issue. It is to say how much \nmore should you "
break,break,break,break,break
"","","fazio","Mr. Fazio","give parties the ability to give to candidates, in other words, hard \ndollars, but increasing their share? In other words, are we \ninterested in strengthening parties?\n    Mr. Shays. I am interested in strengthening parties, but I \nam not interested in having a party end up getting hundreds of \nthousands of dollars through soft money and basically passing \nit on to the candidate, and that is where the trouble is."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    They really can't pass it on to the candidate, \nbut it does provide more of their overhead, thereby freeing up \nmoney to give to the candidate.\n    Mr. Shays. I should have said it that way. It covers all \ntheir other costs and then they should just dedicate the rest \nof it to people. But I do think the political parties should \nhave some money to share with candidates that are important to \nthat political party. I think that has to fit in your mix.\n    I just want to express, again, my conviction that a \nvoluntary limit on campaigns done in the way the bicameral and \nbipartisan reform group has done, has tremendous merit, because \nif I run against somebody wealthy, I sign up for that $600,000 \nrequirement, I am able to get media at a discount.\n    I am able to get free mailings to my district at the lowest \ncost. My opponent who then goes above the limit is not able to \nget that benefit, but then we have a provision in our bill that \nallows us to spend 50 percent more to go to $1.2 million--\nexcuse me, to go an additional $300,000, to go to $900,000.\n    The Chairman. Just let me, because I may be remiss if I do \nnot say it, Chris, in the 103d Congress, the Republican \nconference had a campaign finance reform bill in which we \nprohibited any soft money. We said any money not raised under \nFederal campaign rules could not be used to influence, not just \ngive directly to candidates, but to influence Federal \nelections. It was a very controversial, very difficult \nposition, but in discussing with the national committee and \nothers, we felt very strongly and your position was well \nrepresented.\n    Mr. Shays. Could I just comment?\n    The Chairman. If you will recall, the Republican Conference \nwent against soft money.\n    Mr. Shays. But the key will be now that we are in power.\n    The Chairman. I understand that, and that was nice \ngroundwork."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    If the Chairman would just briefly yield, you \nknow the Democratic bill also did away with soft money. That, \nof course, didn't come to fruition either.\n    The Chairman. Was that the one President Bush vetoed or the \none that----"
"fazio","Mr. Fazio","fazio","Mr. Fazio","    The one that almost got to President Clinton as \nwell as the one that President Bush vetoed. But I must say, \npart of that was a desire to increase hard dollar giving to the \ncampaign committees to replace a very small amount of what \nwould have been eliminated through the elimination of soft \ndollars.\n    The Chairman. And then just finally, just to give you an \nidea that we have read the bills, I have some concern in terms \nof your third-class mailing availability and the way in which \nit is funded because, basically, as I understand the bill, and \ncorrect me if I am "
break,break,break,break,break
"","","fazio","Mr. Fazio","wrong, it says that the post office is supposed to absorb the cost. And \npreliminary estimates from the post office are in the \nneighborhood of 40 to 60 million. They are going to refine them \nfor us.\n    That is, I think, a kind of a secondary public financing \nbecause, frankly, the costs of delivering the mail will go up \nif that is accepted. I understand the way in which bills go \ntogether but, as we move through the process, I think we have \nto be more up front in terms of how we provide various benefits \nand just to show you.\n    Mr. Shays. Can I comment on that?\n    The Chairman. Just to show you how I have been thinking \nabout it, because I have advocated this in the past and it is \nnothing new, we already have incumbents who have money \navailable for mailings and it is possible that we might--and \nthat is already covered in terms of taxpayers' dollars--we \nmight figure out a way to share in, any bona fide primary \nopponent to share in the franking costs that incumbents already \nhave built into the system. That would be no new dollars to the \nsystem.\n    Ms. Smith of Washington. Yes, I like that.\n    The Chairman. For instance?\n    Ms. Smith of Washington. I just like it. You are going to \ntake some of our franking and give it to our opponents.\n    The Chairman. Any qualified primary opponent would be able \nto share in the funds available already paid for by taxpayers \nfor informing voters. That is no new money.\n    Mr. Shays. What I would----\n    The Chairman. Radical, but no new money.\n    Ms. Smith of Washington. Not radical.\n    Mr. Shays. But what is exciting is you are thinking about \nthese issues and I think it is very important. I just make the \npoint to you that the rate that would be provided to a \ncandidate would be the rate that we provide for the cheapest \nnonprofit. So it is not something that we don't give other \ncitizens in this country. I just want to make that point.\n    The Chairman. I understand, but it is a cost in the bill \nabsorbed by the post office.\n    Mr. Shays. Definitely a cost, clearly.\n    The Chairman. Does the gentleman from Michigan wish to \ninquire?\n    Mr. Ehlers. Thank you, Mr. Chairman. Most of those I wish \nto question have left the room, perhaps wisely, but perhaps we \nalso can't consider their bills then.\n    As president of the sophomore class, I do have to take \nissue with the gentleman from Tennessee when he describes the \nnew freshman class as the purest and best class elected during \nhis lifetime. I think we should set the record straight on \nthat.\n    The Chairman. Would the gentleman yield?\n    Some of us don't remember which class we were in but we \ntake offense as well because we think ours was best, whichever \none it was.\n    Mr. Ehlers. Correct. I do have one question for the \ngentleman from Tennessee, and that is you described at some \nlength why you thought PACs are not good, almost evil, and yet \nyou continue them in your bill. You simply reduce the limits."
break,break,break,break,break
