surname,speaker,previous_surname,previous_speaker
"toomey","Senator Toomey","toomey","Senator Toomey","    I see I have run out of time, but I do hope \nwe will drill down a little bit more on some of these issues. \nAnd, Mr. Chairman, I appreciate the indulgence.\n    Chairman Johnson. Senator Warren.\n    Senator Warren. Thank you, Mr. Chairman. I am very pleased \nthat the Committee is going to focus on housing finance reform \nthis fall. I think it is very important. But as always, the \ndevil is in the details, so I just wanted to ask a couple of \nquestions.\n    I want to go back to the question about underwriting \ncriteria. As you know, there are lots of factors that go into \nthat: income level, total assets, credit history, savings, \noutstanding debt obligations, downpayment amount, just to name \nsome of them. And a borrower can do poorly on some of those but \nstill do well on others and be a good candidate for a mortgage.\n    Community bankers tell me that this very flexible, holistic \napproach is very important to them in placing mortgages and \nmaking their lending decisions based on individual \ncircumstances and market conditions.\n    So I understand why the Government would want to make its \nguarantee--make sure that its guarantee is available for \nmortgages that are likely to be repaid. But the question is how \nto make sure that the Government is insuring decent mortgages. \nSo I want to ask a structural question as we are thinking about \nthis statute.\n    Should the statute set a specific condition that must be \nmet, like a certain downpayment amount or a certain credit \nscore or a certain income level, and then hold hard and fast to \nthat no matter what as a matter of statutory law? Or is it \nbetter to let the mortgage market adapt based on market \nconditions and based on new information about what combination \nof underwriting criteria best predict repayment? Ms. Gordon, \nmaybe I could start with you on that.\n    Ms. Gordon. Sure. Thanks so much for this question, because \nI believe the answer is we absolutely should not set \nunderwriting criteria in legislation in the context of the \nhousing finance system.\n    What we do have now that we did not have before is through \nthe Dodd-Frank Act there are quite specific rules now governing \nthe underwriting of mortgages, and those rules have been the \nsubject of much discussion, much work by the Consumer Financial \nProtection Bureau, and, you know, quite a lot of interested \nparties have been involved in that process. And while not all \nof us agree with every part of the way the rules came out, \nthose rules are there now, and they are underpinning that \naspect of consumer protection. And so I think it would be \ndifficult if we, as I said, enshrined things in legislation.\n    Senator Warren. OK. And let me just ask that same question \nof Mr. Lienhard. You do this for a living.\n    Mr. Lienhard. Yes, I think that one of the pitfalls I see \nwith hard-coding underwriting standards into legislation is \nthat underwriting expertise and criteria can change over time, \nand so presumably we get better and better at understanding the \ncharacteristics of borrowers and the collateral in terms of \nsort of what a downpayment or what debt-to-income ratios or any \nother criteria that might emerge years from now. So I think \nthat is sort of problematic, because when it is in legislation, \nthen it is hard to sort of innovate and advance.\n    I also think that the capital standards for the private \ncapital should be able to create very legitimate risk to the \nguarantees, and that will force, in my view, to borrow Senator \nCorker's word, a dynamic underwriting enforcement or mechanism \nthat I think you are looking for through the guarantee, the \nprivate guarantee function. So I would be very opposed to hard-\ncoding underwriting standards.\n    Senator Warren. Good. Thank you.\n    I am going to assume that I am going to get a similar \nanswer, because I want to try to hit a second question. So if I \nam not, you should flag me. OK?\n    Mr. Zandi. Well, I think the loans that are guaranteed by \nthe Government in the system should be QM.\n    Senator Warren. All right. Got it.\n    Mr. Zandi. And that should be hard-coded.\n    Senator Warren. Got it. But it is QM.\n    Mr. Zandi. QM.\n    Senator Warren. Rather than coding in a specific quality.\n    Mr. Zandi. Right. Should be QM, though, because that gets \nrid of a lot of the egregious loan products that are at the \nheart of problems we had.\n    Senator Warren. Right. So I want to ask a different \nquestion then as well, and that is, there are--because there \nare limitations on the scope of the Government guarantee, there \nwill be mortgage-backed securities that are not guaranteed. \nThat is our private-label market. We might make an estimate, \njust to get us started, that that might be something like half \nthe market, $5 trillion. We do not know. I realize it will \ndepend on other factors and likely go up and down.\n    But here is my concern. My worry is that we will have a \nguaranteed market and we will have a private-label market, but \nthat the private-label market will create the same kind of \nproblem that we ended up in in 2008. There is no explicit \nguarantee of the private-label market, but if it is so big and \nso important that the players in the market begin to believe \nthat there is an implicit Government guarantee, that that in \nturn will create the problems of moral hazard, of excessive \nrisk taking, the problems with Fannie and Freddie that got us \nhere in the first place, and all the problems of they scoop up \nthe profits in good times and then leave the taxpayer with the \nbill in bad times.\n    So I am worried about the question of whether or not we \nneed some Government regulation of the nonguaranteed market to \nensure that this kind of aggregation of risk does not occur. \nDr. Zandi?\n    Mr. Zandi. I think it is appropriate for you to be \nconcerned about this, and let me make a broad statement and \nthen a more specific one.\n    Broadly, it is very important to consider housing finance \nreform in the context of the entire mortgage finance system. \nYou know, right now we have just been focused on the part that \nwould get the Government guarantee, but we have to think about \nit in the context of bank lending in terms of the private-label \nsecurities market and what may come from other sources. So we \nhave to think about this--and the FHA, by the way. So we have \nto think about this holistically, and that is one very good \nthing about the PATH Act. It did try to think about it \nholistically. So that is key. So that is a broad statement, and \nso you are exactly right that we should be focused on this.\n    More specifically, I do think that there should be some \nlevers to address this risk. I do think we have QRM. QRM feels \nlike it is going to be set to QM. But I would argue that QRM \nand QM are not coming down from the Mount, right? These are \nthings that we can adjust and set in the future if things seem \nto be going awry, because now regulators are looking at the \nsystem in a--looking at it in terms of systemic risk, that this \nis now a lever we have, the regulators have a lever to change \nit if we need to.\n    The other thing I would say is that the regulator that we \nare talking about here in the context of housing finance reform \nshould have broader authority as well to look at the entire \nsystem and make some changes, if need be. I am just making this \nas an example. You know, I think it might be appropriate that \nwe have a rep and warranty system that is consistent across all \nlending so that, you know, we do not get that bifurcation in \nthe mortgage finance system. And if you do that, then you can \ncontrol for this risk right at the root, you know, in the \norigination process.\n    Now, we have to think this through, and I am thinking out \nloud for you, but--and there may be things I am not thinking \nabout, but I think that is the kind of way I would approach \nthis, yes.\n    Senator Warren. Good. Thank you very much, and thank you \nfor your indulgence, Mr. Chairman. I hope we can pursue this \nlater. Thank you.\n    Chairman Johnson. Senator Shelby."
"shelby","Senator Shelby","toomey","Senator Toomey","    Thank you. Good to see you, Mark.\n    I started wrestling with the GSE reform, as you know, and \nothers probably, about 10 years ago. I had an economist that \nwas advising the Banking Committee at the time I was Chairman \nof the Committee, and she came to me and told me then could she \nhave 30 minutes of my time. I said, ``Absolutely.'' And she \nexplained to me then how thinly capitalized Freddie and Fannie \nwere and how concerned she was and we should be with the \nimplicit guarantee. And also some of the underwriting standards \nhad eroded, so to speak.\n    We tried then to reform Freddie and Fannie. We were not \ntrying to put them out of business. We were trying to build \ntheir capital up and so forth and change some things, to no \navail. Of course, we are where we are today, and that is why we \nare having this hearing.\n    I am concerned about the housing market. Right now Fannie \nand Freddie are about the only game in town. But we still--they \nare sitting in our lap. They are doing a lot better, I think, \nunder the leadership of Mr. DeMarco. They are buying better \nmortgages. Is that fair, Dr. Zandi?\n    Mr. Zandi. Yes, that is fair."
"shelby","Senator Shelby","shelby","Senator Shelby","    All of that?\n    Mr. Zandi. Yes."
"shelby","Senator Shelby","shelby","Senator Shelby","    But still if we are going to reform the \nGSEs, how do we, if we do, limit or can you limit the implicit \nguarantee? See, a lot of us would like to create the private \nsector period, if we could. Is that possible? I do not know it \nis probable. And a lot of people do not want to have capital. \nFannie and Freddie, as I just said, had some of the thinnest \ncapital of any financial institution in the world left \nstanding.\n    Mr. Zandi. Right."
"shelby","Senator Shelby","shelby","Senator Shelby","    Capital itself will not solve everything, \nbut it is a cushion, a big one. Some people argue--and I have \nnot analyzed everything in this proposal by Senators Warner and \nCorker, but we are doing it. Will this legislation--I will \nstart with you, Dr. Zandi. Would this legislation change \ndynamically how the GSEs operate? Or will it be akin to what we \nhad before?\n    Mr. Zandi. It will change it wholesale, Senator. You know, \nI think just to give you context, Fannie and Freddie before the \ncrisis had 50 basis points of capital, 0.5 percentage points, \nand that is being charitable."
"shelby","Senator Shelby","shelby","Senator Shelby","    You could see through it, couldn't you?\n    Mr. Zandi. The quality of the capital was highly \nquestionable."
"shelby","Senator Shelby","shelby","Senator Shelby","    Sure.\n    Mr. Zandi. We are talking about in the Corker-Warner bill \nas written now 10 percent capital, and I am arguing, you know--\n--"
"shelby","Senator Shelby","shelby","Senator Shelby","    I know.\n    Mr. Zandi. Yes. So and then there are many, many other \nchanges in the legislation. So we are talking--and it is an \nexplicit guarantee. It is not implicit. You know, it is right \nthere in our face, and we are saying it is explicit, and we are \ncharging for it, and we have all the appropriate mechanisms for \nensuring that taxpayers get their money back."
"shelby","Senator Shelby","shelby","Senator Shelby","    But won't you have to tie capital, which is \na cushion--is 5 percent maybe not enough? You can argue that. \nOr 10 percent or 8 percent. But adequate capital, good capital, \nwith underwriting standards and so forth. You know, we have--we \nall have preached and pushed for people to have a chance to own \na home here. But, gosh, we found out that everybody cannot or \nwould not want to own a home or would ever make the payments \nand so forth, which is sad in a way. But some people do not \nwant to buy. Our home ownership has gone down some. But isn't \nthe key to any mortgage underwriting the underwriting itself, \nthe credit, the downpayment, what they got in the game, and the \ncapital of the institution, all this tied together?\n    Mr. Zandi. Sure, absolutely. You can have all the capital \nin the world, but if you are making----"
"shelby","Senator Shelby","shelby","Senator Shelby","    Bad loans.\n    Mr. Zandi. It is not going to matter, right? It is going to \nwipe out the capital. So we have to make sure it is not garbage \nin. We have to make sure that it is high-quality mortgages that \nare getting the explicit Government backstop, yes."
"shelby","Senator Shelby","shelby","Senator Shelby","    What is your--and I will give, with the \nhelp of the Chairman maybe, others a chance to answer. You said \nyou believe this is a step in the right direction, you know, \nthis proposed legislation. You have got to have some concerns \nthere. How can we improve this legislation?\n    Mr. Zandi. I do have concerns."
"shelby","Senator Shelby","shelby","Senator Shelby","    OK.\n    Mr. Zandi. Some of it just resolves around the specific \nnumbers. But in terms of structure, I would just mention one \nthing, and that is, I think it is very important that the \ninstitutions that are providing the capital cannot also be \nmaking the loans, that we need a clear break between these \nfunctions. Because if you allow them to combine, then you can \nget a vertically integrate market. What I mean is big \ninstitutions that feel like Fannie Mae and Freddie Mac that are \ntoo big to fail. So we need to separate those two things, those \ntwo functions, and that has to be clear in the future housing \nfinance system."
"shelby","Senator Shelby","shelby","Senator Shelby","    Heretofore they have been buying the loans, \nhaven't they?\n    Mr. Zandi. Yes. Now, in the current structure, Fannie and \nFreddie do not originate loans. We need to preserve that aspect \nof the current system."
"shelby","Senator Shelby","shelby","Senator Shelby","    OK. Mr. Johns, do you have some \nobservations on this?\n    Mr. Johns. Yes, I think the capital does have to be tied to \nthe underwriting standards. I think we would encourage, you \nknow, if there is going to be a hard-coded number in the \nlegislation, you know, in addition to that you want to have \nsome regulatory flexibility that would allow you to take \naccount of those differences in, you know, not just \nunderwriting standards but any other criteria that should drive \nthe loss number higher."
"shelby","Senator Shelby","shelby","Senator Shelby","    Mr. Lienhard?\n    Mr. Lienhard. I think my concern hinges around the \nexecution. So while we need to move forward in terms of reform \nand the current system is untenable, it is very simple for an \noriginator and the nature of the guarantee is very \nstraightforward. There is no way we will replace that, but we \nwill have multiple options, and those options involve in my \nmind, as I think about implementation, execution risk on the \npart of issuers."
"shelby","Senator Shelby","shelby","Senator Shelby","    Give us a couple of examples.\n    Mr. Lienhard. If you choose the wrong structure, if you \nchoose the wrong guarantee and how that attaches to the TBA \nmarket and how--you know, we simply cannot----"
"shelby","Senator Shelby","shelby","Senator Shelby","    Should that be done by the regulator, the \nstructure, or should we tie it to legislation and put it in a \nstraitjacket?\n    Mr. Lienhard. I think that the regulator is intimately \ninvolved in regulating those structures. That is actually \nreally important. But the legislation should set the tone, and \nI think it is important for the Committee to recognize that, \nyou know, it is not that easy for originators to just simply \nswitch to a new structure or a new provider if, in fact, it is \nturning out that that mechanism is not working well. So I think \nthe choice, the multiple choice and this idea of competition is \na really good one, but the execution associated with sort of \nswitching choices is challenging from an implementation \nperspective."
"shelby","Senator Shelby","shelby","Senator Shelby","    Let me--well, you answer first, Ms. Gordon, \nand then I have got one follow-up.\n    Ms. Gordon. Just a couple of comments on things that have \ncome up throughout your remarks. I do think it is important to \nnote that the erosion of underwriting standards was, in fact, \ninitiated and led by what was happening in the private \nsecuritization market. It was not until toward the end of that \nperiod that Fannie and Freddie, because of their conflicted \nresponsibility--well, because they were chasing profit and \nmarket share, they at that point abandoned what had been very \nsound underwriting standards that had kept the market safe for \nmany years, and that was their big mistake, along with the \ngross undercapitalization that you have talked about.\n    I do think now that we have instituted underwriting \nstandards through QM and risk retention standards through QRM \nthat it is easier to link up this new system to those \nstandards, which will help on the underwriting side, and we \nhave already talked about the capitalization side."
"shelby","Senator Shelby","shelby","Senator Shelby","    Let me ask my last question here. We have \nhad testimony before this Committee before on a number of \noccasions that in the multi-family area, conventional FHA, but \nconventional, too, that there are very few foreclosures. Very \nfew. And I know that is--we are not talking about apples and \noranges. We are talking about big apples and smaller apples \nhere, I think. And I know that their underwriting is very \nimportant in multi-family for the most part, especially \nconventional. You have got to have some skin in the game. But \nis the lack of skin in the game--in other words, lack of \ndownpayment underwriting--that causes some of our problem? Dr. \nZandi? As opposed to multi-family.\n    Mr. Zandi. Yes, I mean, I think in the single-family \nsystem, pre-crisis, currently, there is not enough skin in the \ngame. We do not have enough capital, private capital. We do not \nrequire the folks that are receiving the mortgages and \nbenefiting from issuing the mortgages to fully participate in \nthe risk. So that is what we need to fix, and if we get that \nright, I think we will have a much sounder system with lower \ndefault rates and, you know, address some of the concerns that \nSenator Toomey has with regard to moral hazard."
"shelby","Senator Shelby","shelby","Senator Shelby","    Mr. Johns, do you have anything?\n    Mr. Johns. Are you talking about skin in the game from \nthe----"
"shelby","Senator Shelby","shelby","Senator Shelby","    Downpayment.\n    Mr. Johns. From the consumer perspective."
"shelby","Senator Shelby","shelby","Senator Shelby","    Equity. In other words, if I--I remember \nanecdotally, I remember when I was very young--and that was a \nlong time ago, but my wife and I bought our first house, built \nour first house, which we still live in. We want to pay as much \ndown as we could to make the payments lower and also to pay it \noff as soon as we could, because we came from parents who came \nout of the Depression. They did not want debt. You understand \nthat well. Now a lot of people do not want to pay anything \ndown, even if they could. So I am speaking of skin the game.\n    Mr. Johns. OK. So I think on that side I would support what \nDr. Zandi is saying. It is an interesting sort of dichotomy \nbecause obviously you will have--we have many members within \nthe Structured Finance Industry Group. You range from the \nissuers to servicers and the originators, and you have \ninvestors at one side. Clearly there is a balance of play there \nfrom a market perspective as to, you know, the more skin in the \ngame that a homeowner has, then, you know, clearly there is \nless likelihood of default. At the same time, if you add that \nrequirement to can you access the market, then it may reduce \nthe amount of originations that you have that you can clear \naway and get low-cost funding for.\n    So, you know, as an organization, it is something that we \nare very aware of. You know, if we look at the risk retention \nrules that have sort of recently come out, clearly it is an \nissue that will be debated over the next couple of months \nuntil, I think--at least until the common letters are submitted \non October 30, and I would be happy to come back and give you a \nfull read on where the industry as a whole sits on that.\n    Chairman Johnson. Could the Senator think about wrapping \nup?"
"shelby","Senator Shelby","shelby","Senator Shelby","    I will conclude. You have been very \ngenerous with my time and yours, too. Thank you, Mr. Chairman.\n    Chairman Johnson. Senator Heitkamp?"
"heitkamp","Senator Heitkamp","shelby","Senator Shelby","    We all know how you feel, waiting to be \nlast. We are in a spot where we have choices, and if we get \nbogged down on political ideology, we will make the choice to \ndo nothing. Because I have been around here long enough now in \nmy short time period to know that when we get into \nphilosophical debates, we do not do reform. We do not do the \nthings that we need to do to give certainty to the market, to \ngive certainty to the American people, and to respond to their \nconcerns.\n    So I am going to ask one very broad question, which is \nthree choices: Do nothing, which seems to be the kind of choice \nof default in Washington, D.C., as we bog down in philosophical \ndebates. We have got the PATH Act, which shows that this is \ngoing to be market driven. Very little information--and maybe I \nam just not looking in the right places, but very little \ninformation about the consequences on the American middle class \nand home ownership and new families as a result of the lack of \nexpression of explicit Federal guarantee and the availability \nof the 30-year, fixed-rate mortgage into the future. And we \nhave got a hybrid. We have got an opportunity to do real \nreform, and I know that there are so many of you on this panel \nwho have participated in that discussion. Great work. I have \nread a lot of the work that has come out of your organization \nand I really appreciate it. For somebody who brings maybe a new \nperspective to this issue, it has been extraordinarily helpful. \nAnd so those are our three choices. Obviously the bill that we \nare considering today is the hybrid. It is that choice.\n    I want to ask you, Doctor, where can we better inform the \nAmerican public about the actual consequences to our middle \nclass and to our citizens on the consequences of those three \nchoices? Where do we go for that information? Because I know \nyou have been asked here kind of pick a choice or do a \ncritique, and that was going to be my question, which is do a \ncritique between the PATH Act and what we have in front of us \nin terms of affordability and availability of home ownership. \nBut I want to know who is going to do that work so that we can \nbetter inform the public.\n    Mr. Zandi. Well, I think the thing that would resonate with \npeople is, you know, how much is this going to cost me? You \nknow, what does it mean for my monthly mortgage payment? And--\n--"
"heitkamp","Senator Heitkamp","heitkamp","Senator Heitkamp","    If I can just interrupt, it may also be, \nCan I get a mortgage?\n    Mr. Zandi. That as well, sure, absolutely. But I think if \nwe can come up with that number under different pieces of \nlegislation, that would be quite informative. You know, I have \ntaken a crack at that. I have done that for the PATH Act. I \nhave done that for Corker-Warner, under different \ncapitalization assumptions. And, of course, there are a lot of \nmoving parts. But we have done that work. We can make it better \nand refine it as the legislation improves, but----"
"heitkamp","Senator Heitkamp","heitkamp","Senator Heitkamp","    And can you give some insight on your \nconclusions as a result of that work?\n    Mr. Zandi. Yes. So if we go from the current system to \nwhere I think the system should be, 5 percent capitalization, \nthat would add roughly $60 to the monthly mortgage payment.\n    If we go to a 10 percent capitalization--so this is what is \nin Corker-Warner right now--that would probably add another $60 \nto the monthly mortgage payment. So it would be $120 from where \nwe are today. And, again, a lot of moving parts and a lot of \nassumptions.\n    If we go to the PATH Act, then--and I am going to do this \ncalculation for you precisely, but I am just going to give you \na sense of the ballpark estimate. I do not want to be on the \nrecord saying a specific number and be wrong, but it is \nprobably double that. You know, it is probably $240 a month \nfrom where we are today. So it is a significant increase in the \ncost.\n    And, obviously, those are big numbers, right? I mean, just \nadd it up. And that means that for the average typical home \nbuyer, it is going to be a lot harder to get a mortgage. And \nthen for the people--and those numbers I just gave you, that is \nfor the typical borrower. That is for the person that is right \ndown in the middle of the distribution of borrowers in a normal \neconomic environment. If you go to the person--take QM and go \nto the end of the box, you know, the guy that is just marginal, \nstill qualifies but is marginal, in a bad economy, in a \nrecession, let us say, then the cost is going to be higher than \nthat, measurably higher than that.\n    So these decisions you are making really mean a lot for \nAmericans. I mean, 65 percent of Americans own a home. You are \ngoing to affect them."
"heitkamp","Senator Heitkamp","heitkamp","Senator Heitkamp","    And I see I am out of time, but I just \nwant to reiterate the point that for so many Americans, their \nhome has not just been a house. It has also been their \ninvestment, banking on the availability. And as we look at a \nreduction in the number of companies, in fact, an elimination \nin the number of people--entities in the private sector who are \nwilling to do a defined benefit plan anymore, we are all now \nsaving for our future. I worry greatly how all of this will \naffect retirements into the future, how all of this will affect \nour ability to supplement our older income. And so this is \nenormously important, not just to the American economy, but it \nis enormously important to Americans that we get this right. \nAnd I think, you know, we have this Committee, at least the 10 \nof us who have sponsored this legislation, take a look at this \nand say if we do nothing, this place will not result in reform. \nAnd that may be the worst outcome for the people who most \ndisagree with this provision.\n    And so I just want to--you all have had an enormous \nopportunity, I think, here to provide input. I hope that you \nwill continue that, and I thank you for the work that you have \ndone on behalf of the American people and on behalf of the \nAmerican economy. It has been extraordinary, and I have really \nenjoyed listening.\n    Chairman Johnson. Thank you again to all of our witnesses \nfor being here today. Your testimony will help guide our \nhearings going forward. I look forward to continuing this \ndiscussion and working with Senator Crapo and all of my \ncolleagues on the Committee to achieve an agreement on housing \nfinance reform.\n    This hearing is adjourned."
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","                                 ______"
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  First, while there is a need to reform the housing finance \n        system, it is critical to retain the basic ``plumbing'' of the \n        system that draws in enormous sums of investment capital and \n        provides borrowers with rate certainty. These features can be \n        retained in a mortgage market that serves the interests of \n        borrowers and taxpayers alike."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  Second, reform must bring more private capital into the \n        mortgage market in a principal loss position without reducing \n        the global demand for mortgage-backed securities and while \n        providing competitive access for small and medium-sized \n        institutions that serve millions of homeowners."
break,break,break,break
"","","heitkamp","Senator Heitkamp","    I will spend a few minutes elaborating on each of these points.\n    Out of thousands of mortgage loans that we make every year, on \naverage, we hold only one in six on our balance sheet. So while we own \n$30 billion worth of mortgage loans, we actually originated and service \nmore than $140 billion in mortgages involving more than 800,000 \nhouseholds. This is possible for us, and other regional banks, due to \nthe existence of the secondary mortgage market.\n    This vast majority of the mortgages we originate for sale in the \nsecondary market are either ``conforming'' loans, meaning they comply \nwith the guidelines set by Fannie Mae and Freddie Mac; FHA loans, which \ncomply with the insurance terms established by the Federal Housing \nAdministration in HUD; or VA loans eligible for the Veterans \nAdministration's guaranty program.\n    The process by which we price and close the loan and package it for \nthe secondary market are important to a well-informed discussion \nrelating to housing finance reform.\n    Our clients come to SunTrust Mortgage through our branches, on-line \nor through our network of loan officers and institutional mortgage \npartners. We listen closely, assess needs, and thoroughly explain the \nfull range of products that we have available to our clients.\n    To provide the client with basic information regarding how much \nthey can afford to pay for a house, we must be able to tell them the \ninterest rate and the monthly cost of the loan. You can't buy a house \nif you don't know what your mortgage payment will be.\n    We do this by referencing a daily pricing sheet that provides the \ninterest rate and loan terms that can be offered on a guaranteed basis. \nThese prices are set from the price of MBS trading in the ``To Be \nAnnounced'' (TBA) market. TBA security prices assume delivery of \nconforming mortgages into a Freddie Mac or Fannie Mae mortgage-backed \nsecurity on a forward basis. The forward-pricing mechanism of the \nsecondary market allows us to lock in the interest rate for clients for \nup to 90 days.\n    Once we lock an interest rate, we proceed through the mortgage \nlending process. Acting as an agent for Fannie Mae and Freddie Mac, we \nmake sure the client's mortgage is properly qualified, underwritten, \ndocumented, settled and delivered using GSE guidelines and \nrequirements. This requires expertise and very detailed execution.\n    But it all starts with the certainty we have regarding how we are \nfunding the mortgage. Without that certainty, primary market lenders \nwould be unwilling and unable to provide forward price certainty to \nborrowers. The MBS market solves the ``chicken or egg'' problem of \nfunding risk by allowing lenders to set mortgage loan delivery terms up \nfront, while allowing execution and delivery to follow.\n    Through the combination of mortgage standardization and the \nfunction of the MBS market, the existing system provides a tangible \nbenefit to borrowers. And these benefits are available for borrowers \nwho transact with originators of any size: local banks, Main Street \nbanks such as SunTrust, as well as the largest mortgage originators.\n    While there is a need to address taxpayer risk by making structural \nchanges to the housing finance system, the securitization platform, the \nstandard-setting on lending and documentation and the servicing \nrequirements are absolutely essential to maintaining a secondary \nmarket. This infrastructure is so foundational that we must emerge from \nhousing finance reform with these key functions intact.\n    Let me conclude with a few remarks on the critical issue of the \nstructure of the credit guarantee. Our markets perform so well in large \npart because credit risk associated with mortgage default is assumed by \nthe GSEs. Investors from around the world allocate trillions of dollars \nof capital to our market because it only involves interest rate risk.\n    The problem, of course, is that providing credit protection puts \ntaxpayers at risk. Using private sources of capital to cover credit \nexposure can help alleviate taxpayer risk.\n    However, if changes are made to the credit guarantee function, it \nmust work well for investors. It must also operate transparently and \nwith scale. The U.S. mortgage market involves trillions of dollars. \nThis quantity of private capital required to backstop the market is \nvery significant. If that market shrinks dramatically, so does lending \nto borrowers.\n    We must also consider that if a variety of credit risk devices \nemerge in place of the relatively simple credit guarantee we have \ntoday, it could make mortgage-backed securities difficult for investors \nto value, fracturing the investor base, reducing liquidity and \nincreasing costs.\n    To the extent that private capital is intended to stand before any \ntaxpayer-backed guarantees, the entities and instruments must be \nsubject to regulatory oversight. If regulators cannot understand nor \nkeep track of the various risk sharing mechanisms, there is a danger \nthat they will not perform as needed under crises conditions.\n    Finally, any new source of private sector credit protection should \nbe available for all primary market lenders--including large, small and \nMain Street institutions. If certain entities cannot obtain competitive \naccess to credit protection in the secondary market, they will have a \ngreat difficulty competing in the primary market. Measures that create \nadvantages for the very largest issuers of MBS, or make the cost of \nmarket access more expensive for some and not others, will reduce \ncompetition and must be avoided. Additionally, any new framework should \nmaximize the secondary market liquidity in the new MBS to ensure that \nregulated financial institutions are able to participate as investors, \nuse the securities as liquid assets, and pledge them as collateral.\n    Let me conclude by thanking the Committee again for its time, \nattention and consideration. We stand ready to provide you with any \nassistance or advice you may need as your important work continues. I \nlook forward to answering any of your questions.\n                                 ______"
break,break,break,break
