surname,speaker,previous_surname,previous_speaker,speech
break,break,break,break,break
"","","jeffords","Senator Jeffords","    Distance (miles): 15; Peak Thyroid Dose (rem): 626; Peak TEDE \n(rem): 163.\n    Distance (miles): 28; Peak Thyroid Dose (rem): 292; Peak TEDE \n(rem): 60.\n    Distance (miles): 45; Peak Thyroid Dose (rem): 254; Peak TEDE \n(rem): 38."
break,break,break,break,break
"","","jeffords","Senator Jeffords","    The relevance of these values is as follows:\n    Thyroid prophylaxis. According to the FDA's recent guidance on the \nadministration of potassium iodide (KI) as a prophylactic measure, it \nis recommended that adults between the ages of 18 and 40 take 130 mg of \nKI daily if their thyroid exposure is projected to exceed 10 rem.\\4\\ \nFrom the table, it can be seen that this threshold is exceeded by a \nfactor of 25 for the most affected individuals at a distance of 45 \nmiles. Thus according to FDA guidance, KI administration would be \nrecommended for some individuals located at least 45 miles downwind of \nthe accident.\n---------------------------------------------------------------------------\n    \\4\\ U.S. Department of Health and Human Services, Food and Drug \nAdministration, Center for Drug Evaluation and Research, ``Potassium \nIodide as a Thyroid Blocking Agent in Radiation Emergencies,'' Guidance \nDocument, November 2001. Available on the Web at www.fda.gov/cder/\nguidance/index.htm.\n---------------------------------------------------------------------------\n    The situation is even more severe for children and pregnant or \nlactating women. For these individuals, the FDA recommends KI \nprophylaxis if the projected thyroid dose is greater than 5 rem. To \nconvert the thyroid doses in the above table, which were estimated for \n30-year-old adults, to children, who would receive a larger thyroid \ndose for the same radioactive iodine intake, a factor of between two \nand ten should be applied, depending on the age.\\5\\ Thus the thyroid \ndose to children could exceed the FDA threshold for KI administration \nat even greater distances than for adults.\n---------------------------------------------------------------------------\n    \\5\\ International Commission on Radiological Protection (ICRP), \nAge-Dependent Doses to Members of the Public From Intake of \nRadionuclides, Part 5, ICRP Publication 72, Vol. 26, No. 1 (1996).\n---------------------------------------------------------------------------\n    Evacuation. According to the EPA ``protective action guides'' \n(PAGs), evacuation should normally be initiated if the total effective \ndose equivalent (TEDE) exceeds 1 rem.\\6\\ It is obvious from the above \ntable that according to this rule, evacuation would be recommended at \nmore than 45 miles downwind from the site.\n---------------------------------------------------------------------------\n    \\6\\ T. McKenna, J. Tefethen, K. Gant, J. Jolicoeur, G. Kuzo and G. \nAthey, RTM-96: Response Technical Manual, NUREG/BR-0150, Vol. 1, Rev. \n4, U.S. Nuclear Regulatory Commission, March 1996, p. G-7.\n---------------------------------------------------------------------------\n    Conclusion. The 10-mile plume exposure EPZ was never intended to \nprovide significant protection against the long-term carcinogenic \neffects of radiation exposure, but was only intended to reduce the \nearly fatalities that could occur from acute radiation poisoning. \nNevertheless, the ultimate long-term health consequences of a severe \nradiological release would be catastrophic, and the government must be \nobliged to ensure that these longer-term effects be avoided to the \nmaximum extent possible. Thus an extension of emergency planning to a \nregion extending at least 50 miles downwind of nuclear reactor sites is \nan essential measure to bolster protection of the public in the event \nof a terrorist attack on a nuclear plant."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                               __________\n Implications of Security Force Federalization on Nuclear Power Plant \n        Security: An Evaluation by the Nuclear Energy Institute"
break,break,break,break,break
"","","jeffords","Senator Jeffords","                           Executive Summary"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    The September 11 attacks have prompted new consideration of \nsecurity arrangements in the United States. They have caused us all to \nreconsider past efforts regarding security and to reevaluate the \nthreats we face. The nation, reluctantly, is adapting to heightened \nsecurity alerts, and airport security personnel have been federalized.\n    This era of heightened homeland security also has prompted the \nintroduction of legislative proposals to federalize security forces at \nthe nation's nuclear facilities. This paper addresses the implications \nof proposals to replace an established, skilled private security force \nwith federal guards at nuclear power plants.\n    Recently, airport baggage screening functions were federalized for \na fixed period to correct deficiencies that could not be solved by any \nother means. The responsibilities and attributes of airport baggage \nscreeners and nuclear power plant security forces, which protect the \nplants, are not comparable. Although they performed relatively simple \nand limited duties, airport security personnel were characterized as \nuntrained, unscreened, transitory, poorly supervised, poorly regulated \nand low paid.\n    In sharp contrast, nuclear power plant security forces, many of \nwhich have law enforcement or military experience, are subject to FBI \nbackground checks, physical and psychological testing and screening and \nsubstance abuse testing as part of the hiring process. The nuclear \nenergy industry is unique among energy industries in having a \ncooperative relationship with the FBI to facilitate such criminal \nrecord checks.\n    Nuclear plant security personnel also undergo rigorous training. \nInitially, they are provided seven weeks of training, including weapons \nproficiency and proof of marksmanship, recognition of sabotage devices \nand equipment, and tactical response training. Nuclear security \npersonnel are required to requalify annually in physical and physical \nfitness characteristics and in job skills. They are subject to a \ncontinuous behavior observation program for substance abuse and \npsychological fitness. On average, retention of the security force is \nabove 90 percent and the officers are paid an annual salary of $35,000 \nand provided a full benefits package.\n    The duties of these personnel involve both traditional industrial \nsecurity and defense of the facility against a specified, military-\ncapable land assault force. The industry's security forces are aided in \nthis effort by modern intrusion detection systems and barriers, \nbiometric and other advanced recognition technology for workers \nentering vital areas of the plant, internal fortifications and the most \ncapable weaponry permitted under law.\n    As a part of their training, security officers participate in \nexercises on an annual basis. As part of the Nuclear Regulatory \nCommission's federal oversight of security requirements, the industry's \nprivate security forces must demonstrate their readiness during mock \nassaults conducted by federally supervised forces. No other private \nindustrial facilities have the combination of robust physical \nprotection, well-trained and armed security forces and emergency \nresponse capability that is found at every nuclear power plant in the \nUnited States.\n    All of these attributes of the industry security program are \nembedded in federal regulations and federal oversight. It is possible \nfor federally employed forces to replace private security officers, but \nit would result in numerous and significant disadvantages that could \nresult in diminished security at these facilities.\n    There are more than 5,000 privately employed security officers in \nthe nuclear energy industry. Their compensation levels correspond to \nGS-9 on the federal scale or E-8 (O-2) on the military scale. Owing to \nthe large number of the current force with prior military or local law \nenforcement backgrounds and the restrictions imposed by federal law \nand/or local laws associated with their existing pension credits, many \nwill find federal employment less attractive. They will choose to leave \nthis service and seek different private employment. This will result in \npotentially thousands of displaced workers and difficulties in \nrecruiting individuals with comparable backgrounds and skills. In \naddition, hiring a federal work force of more than 5,000 officers at \nthese pay scales may have significant impact on existing federal pay \nscales for current federal security forces with less sophisticated \nresponsibilities.\n    Legislative proposals such as S. 1746 to federally employ security \npersonnel at nuclear power plants would have the Nuclear Regulatory \nCommission manage the program. Adding more than 5,000 employees to the \nNRC workforce would nearly triple the size of the agency and \nsignificantly dilute its focus on safety and oversight. The hiring, \ntraining and management of this workforce also could result in a \ntransition period of diminished efficiency and security protection. If \na different federal employer is chosen, the NRC as an independent \nfederal agency will be faced with oversight of another federal agency \nas well as the company that owns and/or operates the power plant. This \nwould dilute the NRC's safety focus as well."
break,break,break,break,break
"","","jeffords","Senator Jeffords","      FEDERALIZING SECURITY FORCE WOULD WEAKEN COORDINATION WITH \n                           REACTOR OPERATORS"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    Federal employment would result in a bifurcation of responsibility \nfor activities on a privately owned site. There would be two separate \nchains of command for site employees--one for the security force and \none for the plant operating staff. This may result in a cooperative \nworking relationship during routine plant activity. But in the event of \na threat against the facility, this division of responsibility could \nhinder the plant's response.\n    Protecting a nuclear facility against intruders requires highly \ncoordinated action on the part of both the reactor operating \nprofessionals and the security forces. Reactor safety could be \ncompromised without excellent coordination. Given the variety of \ntactical situations that could exist under an attack, this coordination \nmust occur in real time and under rapidly changing circumstances. Dual \nchains of command would make this coordination very difficult, if not \nimpossible.\n    Dual chains of command also complicate efficiency of operations. \nThe size and tactical deployment of security forces is highly dependent \non physical features and the use of intrusion detection and monitoring \nsystems. The placement and use of these systems also impacts equipment \naccessibility for plant operating staffs, which in turn has an impact \non reactor safety during normal operation and if the facility faces an \nattack. Resolution of these conflicting interests to achieve high \nlevels of both efficiency and protection will be adversely affected by \na bifurcation of accountability.\n    Security forces at nuclear facilities have multiple \nresponsibilities. They are responsible for industrial security and \nprotection of the plant assets on a daily basis. But they also must \ndemonstrate the ability to protect the facility from a defined attack \nscenario, as required by NRC regulation.\n    Undertaking both roles, a federal employer will face a broad range \nof new liabilities. This will impose a significant new dimension for \nthe federal government and will become a distinct disadvantage to \nfederal employment. Conversely, the dual responsibilities associated \nwith private employment of a federally regulated security force is a \nsignificant advantage. It allows the private employer to provide a more \ndiverse set of assignments for security forces. Without such diversity, \nthe security forces would be relegated to armed sentry duties only. \nMaintaining a highly alert security posture is difficult without this \ndiversity of assignments."
break,break,break,break,break
"","","jeffords","Senator Jeffords","            OTHER LEGISLATIVE CHANGES COULD IMPROVE SECURITY"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    Whether the security force is federally or privately employed, \nthere are necessary and beneficial legislative changes directly \nimpacting the effectiveness of the security force that the industry and \nthe Nuclear Regulatory Commission recommend. Without new legislation, \nsome security forces are restricted in the use of deadly force, and \nstate/local laws limit the weapons that may be deployed on private \nproperty. Federal legislation is needed to remove these constraints and \nmake security programs consistent nationwide.\n    Clearly, private employees provide excellent nuclear power plant \nsecurity. Routine security could be accomplished by federal employees, \nbut entails significant difficulties that, in a practical sense, would \nresult in diminished safety, security and efficiency both during a \ntransition period and in the long run. This paper does not address the \nprotection of nuclear facilities and other parts of the national \ncritical infrastructure from broader acts of war. The industry supports \na broad analysis to determine the threats we now face and develop a \nseamless defense that integrates the capabilities of our industry, \nstate and local governments, and the federal government, including the \nCIA, FBI, FEMA and the military. Broader acts of war and the relative \nrisks of the facilities should be considered as part of this \ncomprehensive analysis.\n    Nuclear power plants are the most robust physical structures in the \nindustrial sector and are protected by highly skilled, well-armed \nparamilitary forces. The industry has been at the highest state of \nalert since September 11 and is reviewing its security programs to \nincorporate lessons learned from the attacks. The NRC also is \nconducting a ``top-to-bottom'' review of the federal regulations that \napply to nuclear plant security and the security. More than 20 of the \nnation's governors, state security directors and Members of Congress \nwho have toured nuclear power facilities since September 11 have \ncommented on the outstanding security programs.\n    The nuclear energy industry has always had an uncompromising \ncommitment to safety and security. The industry remains committed to \nproviding the best possible security for workers at our plants, their \nfamilies and residents of 31 states who live near the nation's nuclear \npower plants. The industry will work with the Bush administration and \nthe Congress to review and enhance our security as may be required in \nlight of recent events. However, a transition from private to federal \nsecurity forces at nuclear power plants is an illconceived and \nmisguided proposal that provides no enhanced protection of the public \nor the nuclear power facilities that provide electricity for one of \nevery five American homes and businesses."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                              INTRODUCTION"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    The Nuclear Regulatory Commission sets rigorous standards for \nnuclear power plant security measures and security forces. These \nsecurity forces represent an elite group of individuals--carefully \nscreened before hiring, trained both in general and facility--specific \nsecurity knowledge, and required to requalify every year.\n    Security begins with the hiring process. Applicants for security \nofficer positions must undergo detailed evaluations, including FBI \nbackground checks and evaluations of their psychological and physical \nfitness. Those who are hired are subject to ongoing behavior \nobservation and drug and alcohol screening. They also are trained \nregularly and evaluated in ``anti-terrorist'' exercises.\n    A clear chain of command is necessary for effective security at a \nnuclear power plant because of the close interrelationship between the \nsecurity force and plant operators. In the event of a threat, plant \noperators carry out plant emergency operations and procedures, while \nthe security force protects the equipment that is needed to maintain \nreactor safety. Close coordination between the security force and plant \noperators is best achieved when both are integrated under a single \nmanagement structure. Federalization would undercut this."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                      A REVIEW OF SECURITY ISSUES"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    Since September 11, the nuclear energy industry has reviewed \nnuclear plant security requirements and assessed the advantages and \ndisadvantages of federalizing security professionals. This review \nincluded:\n    1. policy and implementation issues associated with federalizing \nnuclear power plant security forces;\n    2. attributes of an effective security force, how it might be \naffected by federalization, and the related NRC regulatory \nrequirements;\n    3. characteristics of the existing nuclear plant security force, \nregulated under Title 10 of the Code of Federal Regulations (CFR) Part \n73;\n    4. industry-supported security improvements that should be \nimplemented.\n    This paper discusses the industry's findings and conclusions."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                          Policy Implications"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    There are numerous negative policy and safety implications of \nlegislation introduced by Senator Harry Reid (S. 1746) and the \ncompanion bill (H.R. 3382) in the House of Representatives introduced \nby Congressman Ed Markey. Fundamentally, the legislation would weaken \nsecurity at nuclear power plants by unnecessarily federalizing nuclear \npower plant security. The proposed legislation also would have a \nprofound impact on the nation's energy diversity, environmental well-\nbeing, economic security and the national common defense. Those impacts \ninclude:\n    <bullet> Diminishing and disrupting plant security. Effective \nsecurity, including a successful response to a terrorist threat at a \nnuclear power plant, is highly dependent upon coordinated efforts by \nsecurity forces and power plant operators. By replacing the proven, \neffective security forces already in place at nuclear plants, the Reid-\nMarkey proposals bifurcate management responsibilities for these \nfunctions. Doing so will lessen the industry's ability to fully protect \npublic health and safety.\n    <bullet> Creating one of the largest law enforcement and security \nagencies in the country. The Reid-Markey legislation would require the \nNRC to hire an estimated 5,000 additional security employees and would \nmake the NRC one of the largest law enforcement/security agencies in \nthe country--larger than the Secret Service or the Bureau of Alcohol, \nTobacco and Firearms. By doubling or tripling the workforce of the NRC, \nthe legislation could change the agency's primary mission from that of \nprotecting public health and safety to providing for the general \ndefense of the country.\n    <bullet> Reducing the stringent screening requirements for security \npersonnel. Requiring security forces at nuclear facilities to be \nfederal employees likely would reduce the strict hiring standards, \nextensive background checks, training and ongoing performance reviews \nalready in place for private security forces. In fact, many Department \nof Energy nuclear facilities have private security forces, as do \nfederally operated nuclear plants, such as the Tennessee Valley \nAuthority reactors. The qualifications outlined in the Reid-Markey \nlegislation are less stringent than those already in place in the \nindustry.\n    <bullet> Squandering vital experience. Replacing private nuclear \nplant security forces with federal personnel with little or no \nexperience at nuclear power facilities would set aside years of on-the-\njob experience gained through countless security exercises and NRC-\nmanaged drills. Moreover, such a transition raises serious contractual \nissues regarding existing security forces.\n    <bullet> Misallocating vital and limited federal security \nresources. Nuclear power plants are already among the most secure \nprivate facilities in the country, while other components of the \nnation's critical infrastructure may require greater protection. Only \nthrough a comprehensive review of critical infrastructure security \nneeds can policymakers balance the available resources with the wide \nspectrum of legitimate security needs. Coordinating the efforts of \nfederal agencies to conduct a comprehensive threat assessment will \navoid having regulatory and security decisions made in a political \nvacuum without necessary guidance from government experts in security \nand intelligence gathering.\n    <bullet> Blurring the line between providing national defense and \nmaintaining industrial security. By placing the burden of providing for \nthe common defense solely upon consumers of nuclear energy, the Reid-\nMarkey proposal undermines both national security and energy diversity.\n    <bullet> Reducing economic stability and environmental well-being. \nNuclear power provides economic stability to our nation's consumers and \nindustries by providing a reliable source of electricity at a low cost. \nBy discouraging its use, the legislation erodes that stability and \nconstrains an essential source of electricity that does not produce \ngreenhouse gases or other air pollutants.\n    <bullet> Breaching the line between civilian law enforcement and \nmilitary force. By placing the command of a military-like force--\nconsisting of more than 5,000 personnel--in the hands of an independent \nU.S. agency, the legislation obfuscates the clear historical line \nbetween civilian and military responsibilities."
break,break,break,break,break
"","","jeffords","Senator Jeffords","            Nuclear Power Plant Security Is Effective Today"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    The federal requirements for security at our nation's nuclear power \nfacilities are designed to provide a high assurance that the nuclear \npower plants are protected from radiological sabotage. Rigorous \nrequirements, coupled with industry commitment and strong NRC \noversight, have resulted in well-designed paramilitary security \nprograms at our nation's nuclear plants. These plants have multi-\nlayered security programs that effectively combine engineered physical \nsecurity features, administrative controls, and a highly trained and \nequipped security response force.\n    Employment requirements for security force personnel are quite \nextensive, with specific requirements for employment suitability, \nmedical qualifications, physiological requirements and physical \nfitness.\n    They are also very specific and detailed with respect to training \nand qualification. Security officers are required to complete training \nin more than 70 security-related areas, including weapons training, \ntactical response force operations, use of deadly force, and the \nsearching of vehicles, packages and personnel. Security force personnel \nmust requalify every year. In addition to the performance requirements, \nsecurity officers must re-qualify each year on the employment \nsuitability, physical, psychological and physical fitness requirements.\n    The security force weapons and equipment regulations are also \nextensive and formidable. Armed security personnel are required to be \nproficient with semiautomatic rifles, shotguns and semiautomatic \npistols or revolvers. They also are required to have available tactical \nresponse equipment such as tactical helmets, body armor, gas masks, \ntear gas, night vision equipment and portable radios.\n    The NRC's security regulations specifically require that each \ncompany operate, develop and maintain a well-designed security response \nplan for its facility. The response plans must be reviewed and approved \nby the NRC prior to being implemented. Finally as part of the response \nplan, the security force is required to develop a strong liaison with \nlocal law enforcement to ensure effective coordination of response.\n    NRC security requirements have resulted in the development of \nhighly professional security programs and security forces at our \nnation's nuclear power plants:\n    1. The nuclear energy industry employs more than 5,000 trained \nnuclear security professionals.\n    2. On average, each facility employs 80 nuclear security officers \ndedicated to protecting the nuclear facility against the threat of \nradiological sabotage.\n    3. Approximately 67 percent of the industry's security officers \nhave prior military, law enforcement or industrial security experience.\n    4. More than 17 percent have a college degree.\n    5. Nuclear security officers are well-paid professionals, with an \naverage annual salary of $35,000.\n    6. Job satisfaction for the security officers is extremely high, as \ndemonstrated by a retention rate of 90 percent.\n    7. Training for a new security officer is extensive. On average, a \nnuclear security officer receives 270 hours of training prior to being \ndeployed to the security force.\n    8. The industry has a strong commitment to continuing training and \ndrills for security officers. On average, the nuclear security officer \nwill spend approximately 60 hours each year completing requalification \ntraining, with approximately 30 hours spent on anti-terrorist tactical \ntraining exercises.\n    9. Security officers also participate in considerable training \nactivities with local law enforcement agencies and emergency response \nagencies. At least annually, and in many cases more often, \nfamiliarization and coordination training is conducted with local law \nenforcement personnel and such organizations as fire departments and \nemergency medical organizations.\n    10. Physical fitness is an important requirement for security force \nofficers. Each facility's security program includes a physical fitness \nregime that effectively tests the cardiovascular fitness and endurance \nlevels of security force personnel.\n    11. In addition to security program duties, nuclear security \nofficers also perform a number of other critical safety functions for \nthe plant. These include plant fire brigade, plant fire watch patrols, \nemergency medical technicians for first aid responses, and designated \nemergency response plan actions."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                   Industry Supports Security Changes"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    The nuclear energy industry took immediate actions to enhance \nsecurity in response to the events of September 11. However, federal \nlegislation is required to make improvements in some areas, such as the \nauthority to use automatic weapons where state laws preclude their use \nby nuclear security officers.\n    In fact, the industry has supported the NRC's repeated requests to \nCongress to enhance security, long before the attacks of September 11. \nCombining these long-requested authorities with additional actions \nsuggested by recent security reviews, the nuclear industry has compiled \nthe following list of industry-supported security improvements.\n    The nuclear energy industry supports legislation that would contain \nthe following elements:\n    1. The president, or his designee, should conduct a comprehensive \nreview of nuclear power plant security, including consideration of the \nentire spectrum of possible terrorist threats.\n    2. The NRC should determine if changes are needed in the criteria \nagainst which nuclear plant security forces must successfully defend \nthe facility--which is called the plant's design basis threat. Any \nrevisions to the threat against which plant security forces must defend \nshould be based on a reasonable expectation of the security \nresponsibility of the industry. As such, the review of possible \nterrorist threats against nuclear plants should determine whether the \ndefense against such a threat should be the responsibility of the \nfederal government or the company.\n    3. The NRC should be granted the authority to permit plant security \nforces to carry and use weapons commensurate with the plant's \nresponsibilities to respond to the design basis threat and to permit \nplant security forces to make arrests without warrants if and as \nnecessary.\n    4. A nuclear plant's security forces should be granted the \nauthority to use deadly force, if necessary, to protect the plant. This \nauthority currently is subject to varying interpretations of state and \nfederal law.\n    5. Federal law should be expanded to prohibit the unauthorized \nintroduction of firearms into facilities licensed by the NRC and to \nprohibit the sabotage of NRC-licensed or NRC-certified facilities.\n    6. Communications between nuclear plants, law enforcement agencies, \nand, when appropriate, armed services (including the National Guard) \nshould be reinforced, and consideration should be given to placing \nsecure communications equipment at each facility.\n    The costs of additional security--such as National Guard personnel \nand state police, which have been and may be necessary to respond to \nterrorist threats that are clearly acts of war--should be the \nresponsibility of the federal government or the states."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                    Attributes of Effective Security"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    Which would provide more effective security at a nuclear power \nplant--a security force that is federally staffed or one that is \nfederally regulated? Is there a significant difference between the two \napproaches?\n    To answer these questions, the nuclear energy industry analyzed \nsecurity force effectiveness and identified 10 attributes of an \neffective security officer. These qualities are similar to those \nexamined by the NRC in 1976 when it determined that private security \nforces would be a more effective means of safeguarding nuclear power \nplants than federal guards. The attributes were evaluated to determine \nwhether a federal security force or a federally regulated force of \nprivate security officers would have an advantage for each attribute.\n    The results indicate areas where plant safety would be \ndisadvantaged by the use of federal officers. Of these, the most \nimportant is the introduction of a second chain of command. Who makes \ndecisions during an attack, and how well the security force is \ncoordinated with other activities on site, is extremely important in \ndetermining security force effectiveness. Two chains of command, one \nfederal and the other corporate, will significantly complicate \ncoordination. Plant response must be fully integrated during a crisis.\n    The industry's review raised other issues related to \nfederalization. A change to federally staffed security would disrupt \nexisting security during the implementation period. This disruption \ncould compromise nuclear plants' ability to respond to threats at a \ntime when the threats are believed to be greater than usual."
break,break,break,break,break
"","","jeffords","Senator Jeffords","                          GENERAL OBSERVATIONS"
break,break,break,break,break
"","","jeffords","Senator Jeffords","    In order to respond to a new assessment of the post-September 11 \nterrorist threats, federal legislation may be required under either \napproach.\n    The same security standards should be set under either approach. \nRegulatory changes would be required in either case. NRC regulations \ncontain stringent security standards that the industry must meet.\n    Integrating federal security officers into normal plant operations \nwould be essential for smooth day-to-day operations--but such \nintegration would present major challenges.\n    A dual chain of command for security forces and plant operations \npersonnel would make effective crisis response more difficult.\n    A transition to federal security employees at nuclear power plants \nwould cause major disruptions in security force stability for several \nyears, displace many of the thousands of current security officers, and \npotentially undermine security effectiveness at this time of heightened \nalert."
break,break,break,break,break
"","","jeffords","Senator Jeffords","               DETAILED DISCUSSION OF SECURITY ATTRIBUTES"
break,break,break,break,break
