surname,speaker,previous_surname,previous_speaker,speech
break,break,break,break,break
"","","dreier","Mr. Dreier","    The Chairman. Mr. Stivers."
break,break,break,break,break
"","","dreier","Mr. Dreier"," STATEMENT OF THE HONORABLE STEVE STIVERS, A REPRESENTATIVE IN \n                CONGRESS FROM THE STATE OF OHIO"
break,break,break,break,break
"","","dreier","Mr. Dreier","    Mr. Stivers. Thank you, Mr. Chairman. I would like to thank \nChairman Sessions and Ranking Member Polis for allowing me to \ntestify. I would also like to thank Chairman Dreier and \nRepresentative Whitfield for their work on H.R. 114, and \nRepresentative Ribble for his work on H.R. 3577. I am a \ncosponsor of both bills.\n    Just as a matter of background, before I came to Congress I \nwas a State senator for 6 years in Ohio, where we have a \nbiennial budget. I was vice chair of the Finance Committee in \nOhio, which has the same jurisdiction as the Budget Committee \nand the Appropriations Committee rolled into one in Ohio. So I \nhave some background working with biennial budgets. And I can \ntell you from a perspective as somebody who has done it in a \nState that is fairly large and complex with a $50 billion 2-\nyear biennial budget, it can be done, and there are advantages.\n    And I have looked at some of the background from some of \nthe folks who oppose this as well. And they talk about some of \nthe planning and other problems. I did not experience any of \nthose. I did experience that it worked. Ohio balanced its \nbudget. Ohio made tough choices.\n    You know our current budget process here in Washington is \nbroken. And I think that is evidenced by the fact that we \nhaven't had a budget for a thousand days. We have been \noperating under continuing resolutions for multiple years. And \nthe last time that the budget process worked as it was \nscheduled to was fiscal year 1997. So just as a way of looking \nback, that was 15 years ago, and I was 31 years old at the \ntime. All of us were a lot younger back then. But that is a \nlong time for the process not to work.\n    Even before I came to Congress, I advocated for a biennial \nbudget. And I think that the bill that Chairman Dreier and \nRepresentative Whitfield sponsored would fix the process, \nalthough not be a panacea.\n    As I said, in Ohio we have a biennial budget. Nineteen \nStates have biennial budgets, including Ohio and Texas, that \nare fairly large and complex. You know, in the first year of \nthat biennial budget, Ohio passes the budget. In the second \nyear, the Finance Committee focuses on oversight. There usually \nis a budget corrections bill which we would probably call a \nsupplemental here. But in fact, it does give the Finance \nCommittee in Ohio time to do the oversight of the important \nState agencies. And that would happen here at the Federal \nGovernment as well. And, you know, just like at the Federal \nGovernment, that State budget is broken into two separate \nannual budgets, but we passed the biennial budget and it works. \nI think it has created sound fiscal policy in Ohio, and it has \nworked for decades.\n    It does decrease the opportunity for politics to override \npolicy decisions, in my opinion. And I think H.R. 114 and 3577 \nlay out that fiscally sound path. I don't think it would shift \npower between the administration and the Congress.\n    I would love to address Congressman Polis' question, if he \ngets a chance to ask it again. And I think if we look at the \nrecord of Congress as an institution since the Budget Act of \n1974, Congress has only met its responsibility under the Budget \nAct 17 percent of the time. And so I don't think that we could \nmake it much worse than it is today.\n    You know, I did think it was interesting, Chairman Dreier \ntalked about maybe a hybrid system for a little while to put \nthem next to each other. I think that would be an interesting \nthing. And I think there is nothing wrong with trying some new \nthings. When you are succeeding 17 percent of the time, in any \nother business that would not be good. In the business of \ngovernment, unfortunately, we put up with it far too long. But \nI am glad to hear that there are a lot of people really looking \nat it.\n    I do think that biennial budgeting does lead to business \nsavvy, just as Representative Ribble talked about, because you \ncan lock in longer term contracts. I know that that was \ndiscussed on the previous panel, too. And I think that gets \nbetter deals for taxpayers in the long run. It does require \nlooking ahead a little further. I know the biennial budget \ngroup talked about they were concerned that you would have to \nlook ahead 30 months. Well, I would be concerned about any \nentity that can't look forward 30 months.\n    And will it be perfect? No. In the budget projections that \nwe have in Ohio in our experience are not perfect, but they \nwork, and at the end of the biennium we balance the budget. So \nit does require some work in the second year, but, you know, I \ndon't think the appropriators would have a problem with working \nin the second year. They are doing it now, and I think we can \nmake that work.\n    You know, the other thing that some people bring up is, you \nknow, there might be a loss of ability to respond to natural \ndisasters, national security, or other events. There is nothing \nin a biennial budget that prevents supplemental or budget \ncorrection bills, just like we do today. I don't think they are \nany more prevalent than they would be in an annual \nappropriations process.\n    And of course let's again bring out that the annual \nappropriations process is broken. We end up with continuing \nresolutions more often than not, where we don't actually set \nthe budget priorities, but we just continue on the spending \ndecisions of previous Congresses. And I don't think that is \ngood for the people or our Republic. So while I don't think \nbiennial budgeting is a panacea, I do think it is a step in the \nright direction, and I think it can give us another tool in the \ntoolbox that will work. It has worked in the States, including \nmy home State of Ohio, where I have experience. And I hope we \nwill continue to look at it in some form or another.\n    And I don't claim to come here with all the answers to all \nthe questions, but if we can work together I think we can find \na process that will actually be good for our Republic, good for \nour taxpayers. And I don't think it is about not parading our \nfailures in front of folks, I think it is about moving toward \nsuccess. And that is what we should be about. And when our \nsuccess rate is 17 percent on budgeting, successfully \ncompleting the required tasks in the 1974 Budget Act, that is \nnothing to brag about. And I think there are things we can do \nto fix it, and I think this is one.\n    Again, I want to thank the chairman and the ranking member \nfor allowing me to testify. I look forward to answering any of \nthe questions that any members may have."
break,break,break,break,break
"","","dreier","Mr. Dreier","    I would like to thank Chairman Pete Sessions (R-TX) and Ranking \nMember Jared Polis (D-CO) for holding this hearing on biennial \nbudgeting today, and appreciate this discussion on ways we can make the \nFederal government fiscally sound. Additionally, I would like to thank \nChairman David Dreier (R-CA) and Representative Ed Whitfield (R-KY) for \ntheir leadership on H.R. 114, the Biennial Budgeting and Appropriations \nAct of 2011.\n    Since coming to Congress last year, I have been working with \nChairman Dreier and Representative Whitfield to reform our budget \nprocess and explain the merits of biennial budgeting and how this \nreform would improve the current Congressional budget process.\n    The current budget process is completely broken. As you may know, \ntoday marks 1,000 days since the Senate has passed a budget. This \nfailure and Congress' inability to pass appropriations legislation in \nregular order shows that the Congressional budget process needs reform. \nFiscal Year 1997 was the last year Congress passed appropriations in \nregular order.\n    Before coming to Congress, I advocated for a biennial budget. As an \nOhio State Senator and Vice Chair of the Finance Committee, I had time \nto extensively review the state budget given the two-year budget cycle. \nOhio is one of 19 states that operate on a biennial budget, and Texas \nand Ohio are two examples of large states with complex budgets that use \nbiennial budgeting.\n    In Ohio, the biennium begins on July 1 of odd-numbered years and \nends 24 months later on June 30. Within a biennium are two separate \nfiscal years, each beginning on July 1 and ending on June 30. This two-\nyear budget process in Ohio has allowed for long-term planning of state \nprograms and has decreased opportunities for politics to override sound \nfiscal policy decisions.\n    In the current budget process, Congress has only met its \nresponsibility to pass appropriations in a regular order 17 percent of \nthe time--17 percent is simply not good enough. Under H.R. 114, \nCongress would be spending the second session of Congress reviewing \nexpired laws, and conducting aggressive oversight of federal programs \nto ensure taxpayer dollars are spent efficiently and effectively.\n    Biennial budgeting is also business savvy, as it allows the federal \ngovernment to procure contracts with private companies and venders in \ntwo-year increments potentially increasing the federal government's \nability to lock in the best deal for the taxpayer.\n    I also want to point out that when Congress needs to act in \nresponse to a natural disaster, national security threat or war, H.R. \n114 also includes provisions that will allow Congress to act swiftly.\n    Mr. Chairman, I believe the Ohio experience with the two-year \nbudget has been successful, and a biennial budget at the federal level \nwould be a useful tool in our continued efforts to cut wasteful \ngovernment spending. Biennial budgeting is not a panacea, but it is a \nstep in the right direction. Again, I thank the Chairman for this \ndialogue as we work to improve the federal budget process."
break,break,break,break,break
"","","dreier","Mr. Dreier","    The Chairman. Your voices, strong as they are today, it is \nmy hope that you will not have to look back 10 or 12 or 15 \nyears, as our previous panel did, and say I gave testimony 15 \nor 17 years ago about this idea. I think your ideas are very \nappropriate for today. And so keep your words today, and let's \nsee if we can move this idea along.\n    Mr. Dreier."
"dreier","Mr. Dreier","dreier","Mr. Dreier","    Thank you very much, Mr. Chairman. And let me \njust express my appreciation to Messrs. Ribble and Stivers, \nboth of whom as new Members bring a very important perspective. \nThe perspective of the private sector that you bring, Mr. \nRibble, is an important one. And as a senator in that \nlaboratory of ideas, as I mentioned earlier, as the Framers put \nit, of a State that has taken this issue on and done so with a \ngreat deal of success is something that I hope we can learn \nfrom here. I would like to think that the legislation that we \nput together does allow us to do that, and I appreciate your \nsupport for the idea of our doing what opponents to biennial \nbudgeting have said we ought to explore, and that is the notion \nof taking some incremental steps on the road towards laying the \ngroundwork to see if in fact it is successful. And some of the \nquestions that are out there that I recognize are more than \nvalid can be addressed in some ways.\n    So I just again thank you both for being enthusiastic, \nhardworking, diligent champions of the goal that we all in a \nbipartisan way share, and that is to make this institution more \nresponsive and representative to the will of the people to get \nour fiscal House in order, and to do the right thing on behalf \nof the people whom we represent. So thank you very much.\n    Mr. Stivers. And Mr. Price did mention earlier that we do \nthat in some cases now on multiyear budgeting. We need to do a \nbetter job of doing that I think. And I believe it would work \neverywhere. But if we want to look a few places to start and \nthen compare to see the 2-year process versus the 1-year \nprocess, I think that is a great first step."
"dreier","Mr. Dreier","dreier","Mr. Dreier","    Great. Great. Thanks. Thank you, Mr. Chairman.\n    The Chairman. Good point. Thank you, Mr. Chairman.\n    Mr. Polis."
"polis","Mr. Polis","dreier","Mr. Dreier","    Yes, just a brief statement. I know that Mr. \nRibble mentioned that his roofing company had 3-year budgets. \nAnd in my private sector experience in the technology sector \nand startups, 1-year budgeting is more the norm. Those are \nearly stage growth start-up companies. Obviously, when you have \nlarger enterprises that are more predictable, you can move to \nmultiyear budgeting.\n    But there is no--just as we have in the public sector \nbetween the States, some States that have 1-year and some that \nhave 2-year, I think in the private sector as well, you find a \nwide array of different kinds of companies. And it usually \nmakes sense to come up with what best suits that company.\n    So it is really a discussion for what best suits the \nFederal Government. And certainly we all agree it is better to \nsucceed in the process, whether you do it annually or \nbiennially. But it has been very informative to hear some of \nthe merits of doing it biennally. I yield back.\n    The Chairman. Thank you very much. I want to thank both of \nyou for not only sharing your ideas, but taking your time in a \nvery busy day that I know today represents, with the President \nof the United States will be before the United States Congress, \na joint session of Congress and the American people to talk \nabout his priorities for the new year. And perhaps none are \nmore important than the budget which the President and this \nCongress do present to the American people, which lay out the \nresponsibilities of government to produce things for the \nAmerican people.\n    I want to thank both of you for being here today. I think \nyou have been value added, and I appreciate you taking time do \nthis. This panel is now excused.\n    Mr. Stivers. Mr. Chairman, is there any chance I could \nrespond to something that Mr. Price said earlier about Homeland \nSecurity in the context that Mr. Polis talked about?\n    The Chairman. I would welcome the gentleman's comment.\n    Mr. Stivers. He did talk about when they stood up the \nHomeland Security Department, how important it was for some of \nthat give and take early on.\n    Mr. Polis just referred to when he started up--was it Green \nMountain Greetings or whatever, I apologize."
"polis","Mr. Polis","polis","Mr. Polis","    Blue Mountain.\n    Mr. Stivers. Blue Mountain Greetings, I am sorry, wrong \ncolor. But startups obviously do require a little more \nattention. And annual appropriations on things like Homeland \nSecurity that we are just starting up, I don't have a problem \nwith. But the Federal Government is a very complex, large \norganization that has multiyear budget processes in place for \nmost of these departments already. So I think moving to a \nbiennial budget for most of the Federal Government, you know--\nthe Federal Government is not really a start-up. It is hard for \nus to say that after 230 years. But I do think that most of the \nFederal Government would be fairly simple to move to a biennial \nprocess, although I certainly understand that there are \nopponents who think the benefits aren't there.\n    But I would love to at least try to move some agencies, \nincluding the Defense Department, which has a lot of issues \nwith appropriations for technology, and for contracts for \nbuilding systems, moving some of those large, more complex \ndepartments to a multiyear, much more stable appropriations \nprocess, I think there would be some real value to starting \nthere."
"polis","Mr. Polis","polis","Mr. Polis","    Could I have more time for a follow-up question?\n    The Chairman. Sure."
"polis","Mr. Polis","polis","Mr. Polis","    Along those lines, aren't there times in fact \nwhen there are savings that can be recognized from the \npredictability? I mean when you have contracts that may or may \nnot go on, and they are kind of artificially across the year, \nsometimes there are additional premiums built into work that \nothers are doing for the Federal Government as a result of 1-\nyear budgeting? Is that an issue that you see?\n    Mr. Stivers. Yes, sir. And we have seen that in the Defense \nDepartment a lot, and in a lot of the acquisitions processes. \nIf it goes across a Federal appropriations year, then usually \nthere are added costs built in because of the uncertainty. And \nin fact, it is public information, you can see that, where the \ncontractors build in costs because of the uncertainty of the \nappropriations years crossing over. So I think the multiyear \nprocess could save some money. And that is not, again, going to \nhappen in every case, but it could really save some money. So I \nappreciate the question.\n    The Chairman. Perhaps for sure it would stop what the \ntestimony earlier--the starting and stopping, starting and \nstopping, as Congress does its job, and with more \npredictability to the success. Good. Thank you very much. I \nwant to thank both of you, and dismiss this panel at this time.\n    Our third panel that we have today is from a distinguished \ngroup that we have tried to gather together here for this \nhearing. And I want to welcome Maya MacGuineas and Scott Lilly.\n    Maya MacGuineas is president of the Committee for a \nResponsible Federal Budget, and director of the Fiscal Policy \nProgram at the New America Foundation. Her areas of expertise \ninclude the budget, entitlements, and tax policy. Before coming \nto the New America Foundation, Maya worked as a Social Security \nadviser to the McCain Presidential campaign. Prior to that, she \nworked at the Brookings Institute, Concord Coalition, and on \nWall Street.\n    And Scott Lilly--who I welcomed earlier when he walked in \ntoday, Scott, welcome. Chairman Dreier and I and Mr. Polis are \ndelighted that you are here also--is a senior fellow at the \nCenter for American Progress who writes and researches on a \nwide range of areas, including government, Federal budgeting, \nnational security, and the economy. He joined the Center in \nMarch of 2004, after 31 years of service to this body, the \nUnited States Congress. He served as a clerk and staff director \nfor the House Appropriations Committee, minority staff director \nof that committee, executive director of the House Democrat \nStudy Group, executive director of the Joint Economic \nCommittee, and chief of staff to the gentleman who has just \nretired, the gentleman David Obey, who was a regular visitor \nhere. And I know the Rules Committee is something that you have \nseen and enjoyed your experiences with us each time you would \ncome before this committee. So I want to welcome both of you.\n    The gentlewoman, Ms. MacGuineas, is recognized at this \ntime."
break,break,break,break,break
"","","polis","Mr. Polis","  STATEMENT OF MAYA C. MacGUINEAS, PRESIDENT, COMMITTEE FOR A \nRESPONSIBLE FEDERAL BUDGET AND DIRECTOR, FISCAL POLICY PROGRAM, \n                     NEW AMERICA FOUNDATION"
break,break,break,break,break
"","","polis","Mr. Polis","    Ms. MacGuineas. Thank you. Thank you for having me here \ntoday. I am happy to testify on biennial budgeting and \nimproving the budget process overall. I am the president of the \nCommittee for a Responsible Federal Budget, which is a \nbipartisan organization. And our co-chairs are former Members \nFrenzel, Stenholm, Penny, and Nussle. And we have a board of \npeople who have run OMB, and CBO, and the Fed and Treasury.\n    We also work on something called the Peterson-Pew \nCommission on Budget Reform, which came up with a number of \nrecommendations. In the past we supported biennial budgeting, \nalong with a lot of other budget reforms. Recently we have been \nfocusing on how to come up with fiscal targets, filling that in \nwith policy plans and triggers in order to keep the budget \nreforms in place.\n    So I share the belief, as I assume many of you do, that our \nbudget process certainly needs major reform, that an improved \nprocess can both help force and enforce improved actions, and \nthat process reforms are not a silver bullet with regard to \nfixing our looming fiscal crisis. So the only way we are going \nto fix that is if we put in place a large and comprehensive \nfiscal plan which addresses our major fiscal challenges. And \nthe sooner we enact such a plan, the better it would be for the \nfiscal and economic well-being of the U.S.\n    But not only are our policies off track, our process is \ncertainly broken and a mess. Deadlines exist in name only in \nmany instances. Appropriations continuously fall behind \nschedule, leading to unwanted mini- and omnibuses. Gimmicks are \nregularly employed. And these problems only exist for the small \nportion of the budget that lawmakers annually mark up. The vast \nmajority of our spending and tax policies are really on \nautopilot, leading to a system where our national priorities \nare neither fully thought out nor fully funded.\n    So today's hearing is specifically on biennial budgeting, \nwhich we support. Biennial budgeting would give Congress \nadditional time for evaluation and oversight. Fixing our fiscal \nproblems will require going through our spending and tax \npolicies with a fine-tooth comb and determining what works, \nwhat could work better, and what does not work.\n    In addition to giving additional time, Congress would have \nmore of an ability to conduct the type of needed oversights and \nwork them into the budget process. Right now we collect an \nawful lot of information through evaluation and oversight, but \nit isn't really incorporated into the entire budget process. So \nin a time of limited resources, this will all become essential. \nAnd we just cannot afford wasteful spending when we are being \nforced to cut back on priority spending and increase revenues. \nA longer process would also provide more of the stability that \nwe certainly need in our budgetary environments.\n    We should also consider--and this is something we have \nrecommended in our recent reports--multiyear budgeting, in that \nright now the country really does need a fiscal plan that will \nget us to sustainable debt levels. That is going to take \ncertainly a decade, if not more, to bring us back to, say, the \nneighborhood of the mid-sixties debt to GDP, and then over time \nback to our traditional levels of below 40 percent of GDP.\n    Given that so much of the purpose of putting in place a \nmultiyear plan is to reassure markets, and provide economic \nstability, you need to know that any budget reforms that we put \nin place will actually stay on track. And so we want to find as \nmany ways to make these reforms credible and enforceable, and \nprovide the needed stability and security to the markets, to \nbusinesses, to households, and to policymakers.\n    We also know that we are going to want to put a multiyear \nfiscal plan in place immediately, and allow many of the changes \nto phase in more gradually. So you put them in place now, you \nbudget for them, but you give them time to make changes.\n    So we basically, bottom line, have always supported \nbiennial budgeting. We think that in many ways 2 years would \nhelp recognize the shortcomings.\n    I am very encouraged to hear in the discussion today the \nopenness of sort of trying this out in incremental or different \nways and seeing if it works. Because I don't think anybody \nthinks this is going to be the cure-all to any of the budgetary \nproblems, but it certainly has the ability to make \nimprovements, particularly in the oversight area. And giving \nthat a try in some areas makes an awful lot of sense to me.\n    I also find something very appealing about an idea that \ndoes have widespread bipartisan support. And I have had the \nchance to testify in the Senate as well, and seeing how many \nMembers have come on board to this idea. And I think there is \nsomething to be said for moving forward with things that do \nhave bipartisan support in this very tough area of budget and \nfiscal reforms.\n    So I would conclude by reiterating how much of our current \nbudget process is really failing the American people. We have \nnearly a dozen short-term continuing resolutions, we have had \nthem over the past 2 years. This is no way to inspire \nconfidence in Washington's ability to effectively govern at a \ntime where we so desperately do need to have confidence that we \ncan. The instability doesn't even stop there. There is still no \nconsensus on other budgetary matters such as expiring and \nexpired tax extenders, the doc fix, the AMT, the payroll tax \nholiday, the sequester, the tax cuts. We need to find a way to \nput more stability into this process, along with the necessary \nbudget improvements for the fiscal situation.\n    So there is no question that when it comes to the budget \nthere is an awful lot of work to be done. And I applaud the \ncommittee and the sponsors of this legislation for looking into \nbiennial budgeting as one of those possible improvements. Thank \nyou for inviting me today.\n    The Chairman. Maya, thank you very much."
break,break,break,break,break
