surname,speaker,previous_surname,previous_speaker,speech
"","","","","    [Laughter.]\n    Senator Klobuchar. Thank you very much.\n    I actually just had some questions looking at your \ntestimony and thinking about what we talked about last time. \nYou know how when you have your credit record, you are able to \ngo back and clear it up and see what information is on there. \nDo you think you should have the same ability to do that as a \nconsumer with any information that might be on there on your \nshopping record or the information on you on the Internet? I do \nnot know who wants to take that.\n    Ms. Attwood. I am happy to address that. I think that is \none of the issues that would be interesting to develop, the \nquestion of whether the customer not only can control the \ninformation that is collected, but also can identify and see \nwhat they look like online. And even more to your point--and I \ndo not want letters either, although I do not think I would get \nthem from American Girl.\n    Senator Klobuchar. These were just consumers for American \nGirl, not the company.\n    Ms. Attwood. Maybe ultimately down the line you would be \nable to have some flexibility in identifying what \nadvertisements you want to see and what you do not want to see. \nSo those could be age-specific. Those could be related to your \nhousehold, a particular interest in your household.\n    So the concept of customer control, the concept of using \nthe capabilities and enhancements of the technology to help \ncustomize that experience is something of an exciting prospect \nso long as we protect and really embrace the notion of privacy.\n    Senator Klobuchar. Mr. Stern?\n    Mr. Stern. Thank you, Senator.\n    If I may just add, not only does customer consent allow the \nconsumer to opt in, if they want to have online advertising be \ntargeted, but they can also opt out. And that gives them a \nunique ability to do something that they cannot do with their \ncredit report, which is to wipe the slate clean. And so we \nthink that that is actually an important part of this, giving \ncustomers the ability to make a decision and later change their \nmind.\n    Senator Klobuchar. Very good. And the technology is \navailable to do that?\n    Mr. Stern. Yes, it is.\n    Senator Klobuchar. If we were to put together some \nlegislation at some point--and I know all three of you would \nrather have it be self-regulating, but if Federal privacy \nregulation is considered in Congress, what would you think the \nkey would be to this potential legislation? What do you think \nshould be in that? Are there any models you would look at like \nthe European data privacy law, or what would you look at to do \nthat? Mr. Tauke?\n    Mr. Tauke. Well, Senator, first of all, you are right. At \nthis juncture, we are not prepared to embrace legislation. We \nactually think that there are some models on the books already \nthat could be useful. I mentioned in my testimony the \nadvertising industry's model where the FTC is the enforcing \nagency.\n    One of the reasons why we are a little unsure about \nlegislation at this juncture is because this technology is \ndeveloping so rapidly, and there are different technologies \nthat are being used to do different things. As I think all of \nus have alluded to in one way or another, the technology is not \nin and of itself bad. The technology can do terrific things in \norder to enhance online experiences. It is how it is handled \nand what the consumer role is.\n    So having said that, with legislation I believe the notion \nof meaningful consent and the consumer in charge of their \nonline experience are the two key elements. Exactly how that \ntranslates into the technology of today and the technology and \npractices of tomorrow is a little uncertain yet. That is why I \nthink if the industry could, in a sense, help establish some \nbest practices ourselves, try to keep up to date with that \nstuff, get all the players involved, because the consumer does \nnot care who is tracking--you know, it is the same impact no \nmatter who is doing it--if we could do that and then that might \ninform the Committee too of what we are doing and where gaps \nmay be and if you should step forward with some additional \nlegislation.\n    Senator Klobuchar. Do you think competition could push, \nthough, some of your fellow competitors not to keep up with \nthose regulations?\n    Mr. Tauke. Competition works both ways on this issue, \nSenator. I mean, I think what we have found in our history on \nsome of these issues is being on the side of the consumer and \nprivacy is not a bad deal. We have had some fairly highly \npublicized lawsuits over the last few years trying to protect \nour consumers' privacy, and we think that benefited us in the \nmarketplace.\n    When we have dealt with issues like--I remember a couple \ndecades ago now, I guess, when we were dealing with caller ID. \nIn other words, there were a lot of fits and starts with caller \nID. Initially it was thought to be a great privacy protector \nbecause you could see who is calling you. Then, of course, \nthere was concern that, oh, now the estranged husband knows \nsomething about who is calling the wife and various other \nthings that happened. And so there was concern from a domestic \nviolence perspective and so on. Then we had blocking that came \ninto play and various other things happened with the \ntechnology.\n    So we evolved to the place today I think where most \nconsumers really like the technology, the information it \nprovides. They know how to protect themselves if they do not \nwant their number following their call.\n    So I think it is the same thing here. We have to, over \ntime, figure out how to do this the right way.\n    But I think it is in our company's interest to be on the \nside of privacy. I think that is a marketing advantage. I think \nthat for the industry as a whole, it is essential that we get \nthere. The worst thing for our industry is the consumers are \nafraid to use the Internet.\n    Senator Klobuchar. And I would agree with you, especially \nfrom larger, mainstream companies that do not want to be tarred \nwith having not protected privacy rights. But not all the \ncompanies in the game might care about that as much. And that \nis why I am looking at some rules that could maybe protect your \nown industry if you had some rules that you already believe are \nin your best interest that could protect the consumers from \nother companies which might not share your interests in \nprotecting privacy as a marketing and as a good thing to do as \na company.\n    Ms. Attwood. Yes. I would like to underscore that because \nnot all folks in this space have consumers that they answer to. \nWe fully agree with Verizon's position about this being a \nmarketing advantage. AT&T views that absolutely as a great \nopportunity here. But right now there is behavioral targeting \nin the online environment, and it is by web actors who do not \nhave direct customers to answer to.\n    The beauty of an advertising-supported model is that it is \nfree. The disadvantage is that your customer is your \nadvertising industry. It is not retail. It is not our \ncustomers. So while I think that there is a direct advantage \nthat we have to our customers, I think we would, at AT&T, say \nanother key element to any legislative proposal would be that \nit apply to all actors because that is really the only way. I \nmean, we talk a lot about from a competitive point of view, and \nclearly that is of interest to AT&T.\n    But I would say from a customer confusion question, without \nreally addressing this issue holistically, when the customer \nturns on the computer and goes to a web page and on that web \npage there is advertising and on that advertising, that \ncustomer has indicated to AT&T that they do not want to be \ntracked, I cannot do anything to protect that customer from \nbeing tracked by other entities that are, in fact, appearing in \nthat advertising space.\n    So until we address this holistically, even efforts from \ncompanies such as ours suggesting that there ought to be \ncontrol and ought to be affirmative selection by the customer \ncannot be implemented fully, and the customer can be confused.\n    Senator Klobuchar. Thank you."
"dorgan","Senator Dorgan","dorgan","Senator Dorgan","    We had other companies testifying at the \nfirst hearing, and at that point we did not have the Internet \nservice providers, which is why we wanted to have Internet \nservice providers at this hearing. I understand the point you \nare making.\n    Senator Thune?"
break,break,break,break,break
"","","dorgan","Senator Dorgan","                 STATEMENT OF HON."
break,break,break,break,break
"thune","Senator Thune","dorgan","Senator Dorgan","    Thank you, Mr. Chairman.\n    And that was an interesting hearing, and this is an issue \nthat is getting a lot of attention, as you would expect. And I \ndo not think there is any question that online advertising is \nthe fuel for this economic engine that is really driving the \nworld right now. It has resulted in substantial access to free \ncontent for people on the worldwide Web.\n    But I do want to pick up on the previous discussion here \nbecause I think, Mr. Tauke, you had mentioned in your remarks \nthat the industry is working to develop self-regulating privacy \nstandards for online advertising. And to get back to Ms. \nAttwood's point, one entity cannot do this. There has got to be \nsome sort of an agreement, I think, within the industry.\n    So I guess my question is, what is the time line for those \nstandards? Who is participating in developing those standards? \nWhat are those standards going to look like? And will you keep \nus updated as you progress down that road?\n    Mr. Tauke. First, we have signed some nondisclosure \nagreements with some other companies that would not permit me \nto today publicly disclose who all the players are. But I think \nit is fair to say that there are ISPs, there are \nrepresentatives of other online types of activities. So I think \nwe are seeing people from all parts of the online sector, the \nsearch engines, the browsers, and so on, who are interested in \nparticipating in this kind of thing.\n    We also have talked to and engaged with some in the \nadvertising industry who also have an interest.\n    I cannot tell you we will get there, but I am encouraged by \nthe progress so far. And I think it is feasible that in over a \nmatter of a few months we would be able to get a pretty strong \ngroup of players in the industry to move forward with best \npractices.\n    Then the question becomes how do you enforce those. First, \nthere is a lot to be said for shining the light of day on a lot \nof practices, and if industry is focused on doing that, it is \nable to do that, and force change. That happened with this \nCommittee. This Committee held a hearing, and as the witnesses \nhave pointed out, people stopped their behavior because the \nlight of day was shined upon it. That is what an industry group \ncan do.\n    Second, as we have alluded to earlier, the Federal Trade \nCommission also has jurisdiction in this area, has indicated it \nintends to assert jurisdiction, and if informed by good \nindustry practices and standards, then I think the FTC would \nhave greater ability to act appropriately."
"thune","Senator Thune","thune","Senator Thune","    Do you have a time line for when all this \nmight----\n    Mr. Tauke. What I would like to say to you is it will all \nhappen in 2 months. I do not know that I can say that. I think \nthis is a process. You are familiar with that, of course, in \nthe Senate. It is a process. I think we have made good \nprogress. I think as you have heard this morning, several \ncompanies are endorsing very similar principles here. So I \nthink that there is a consensus developing. And I hope by the \nend of the year, certainly by the time you come back, that we \ncan report back to you and give you progress on where we are. I \nthink we will have something fairly good to say."
"thune","Senator Thune","thune","Senator Thune","    That would be really helpful because I think \nthat that is a preferable solution to having us try and \nlegislate something in this area. But it has to be at least, I \nthink, somewhat comprehensive in terms of the scope of those \nfrom industry who are participating in order to make it \neffective. So I would encourage you as you continue down that \ntrack.\n    And I would direct this, I guess, to any of our panelists. \nBut you talk about sensitive information deserving a greater \ndegree of protection than regular online uses. And I guess the \nquestion would be, what is considered sensitive personal \ninformation? Is that a health record? Is that a credit card \nhistory, e-mails? What qualifies in your judgment in that \ncategory of sensitive information?\n    Mr. Stern. Senator, all of those could count as sensitive \ninformation. Certainly medical information is sensitive. And we \nbelieve that this opt-in framework ensures that we will protect \nthose forms of sensitive information.\n    We also think that there are certain types of information--\nand medical information may be one of those--that merits a \ndialogue between policymakers and participants in industry that \nwould put even more stringent controls around certain types of \ninformation, including making it possibly entirely off limits \nfor activities like targeted online advertising.\n    Ms. Sohn. I think it is critical that it is the Internet \nuser who makes that choice as to what is sensitive. Right now \nwith deep packet inspection, sometimes it is a third party or \nthe NebuAd that is deciding what is sensitive and not. As you \npoint out, there is not a commonly understood definition of \nwhat sensitive is. So that is, to me, a critical part of \nputting control back in the Internet users' hands. They decide \nwhat is sensitive as opposed to a third party with whom they \nare not even contracting.\n    Mr. Tauke. Let me just say first this is a tough area. It \nis hard to define exactly what the sensitive information is and \nprecisely how you handle it.\n    So, for example, we all agree, I think, that medical \nrecords would be sensitive information. Yet, I get my \nprescriptions online. I do not know about the rest of you. And \nI want my online pharmacist to keep track of what I have. I am \nhappy when they send me a notice saying, you know, it is time \nto renew your prescription. If I would get another prescription \nthat interacted inappropriately with what I have today, I would \nhope that they would notify me and tell me that. So that means \nwe are asking them, on the one hand, to keep track of some of \nthese things. On the other hand, this is certainly information \nthat most of us would say should not be tracked.\n    So there are some fine lines here to draw. It is tough, but \nI think that this is part of what we hope we can make progress \non in an industry process.\n    Ms. Attwood. I would also underscore what Gigi said, which \nis absolutely creating tools to enable our users to be able to \nindividually assess what is sensitive will be a critical thing, \nagain, another potentially wonderful advance that we could use \nthe technology to actually empower the customer to orient \nthemselves around what is sensitive.\n    The last thing that the provider wants to do is make that \njudgment. I can tell you whether Government makes it or the \nuser makes it, the last thing that we want to do is try to make \nsome judgment as to what is important to our customers when it \ncomes to sensitive information."
"thune","Senator Thune","thune","Senator Thune","    Mr. Chairman, I have one more question. My \ntime is expired."
"dorgan","Senator Dorgan","thune","Senator Thune","    Why don't you proceed?"
"thune","Senator Thune","dorgan","Senator Dorgan","    OK. I would like to have you describe--Mr. \nStern, you mentioned the difference between relevant online \nadvertising and targeted online advertising. Could you \nelaborate on the difference between those two, and from your \nperspective, are those different types of targeted online \nadvertising that are more problematic for consumer privacy?\n    Mr. Stern. Ads can be relevant for a number of reasons, \nSenator. For example, when customers come to a Website and they \ngo to the sports page of that Website and then they see \nadvertisements for team memorabilia, that context was used in \norder to make the ad relevant. However, if the relevance is \nbased on the customer's behavior on other unrelated Websites, \nthen we would consider that targeted online advertising, the \ntype of advertising that should be governed under the four \nprinciples that we talked about earlier, informed consent, plus \nsafeguarding consumer privacy, and value."
"thune","Senator Thune","thune","Senator Thune","    Thanks, Mr. Chairman. Thank you all very \nmuch for your testimony."
"dorgan","Senator Dorgan","thune","Senator Thune","    Senator Wicker?"
break,break,break,break,break
"","","dorgan","Senator Dorgan","              STATEMENT OF HON."
break,break,break,break,break
"wicker","Senator Wicker","dorgan","Senator Dorgan","    Thank you, Chairman Dorgan, for having this \nfollow up hearing.\n    You know, I was sitting here thinking John Thune came to \nthe House of Representatives in 1996. I got here in 1994. We \nwere talking about this thing called the worldwide Web. If we \nhad a little time during the orientation, we could go to a room \nand surf the worldwide Web. And to think how far this industry \nhas come in 12 or 14 short years is just breathtaking.\n    I pay my bills. I check my balance. I make purchases. And \nit is the engine that is largely driving the international \neconomy, and we want to be able to facilitate that for the \neconomy and for job creation and for consumers' convenience.\n    So I appreciate the fact that there seems to be a feeling \nthat the Congress should defer perhaps and see if these issues \nof privacy and behavioral advertising can be worked out among \nthe participants rather than as a result of legislation.\n    I will begin with Mr. Tauke. Maybe within 2 months, we \nmight have an agreement announced among the providers. How will \nthey compare to the proposed behavioral advertising guidelines \nof the FTC?\n    Mr. Tauke. I think all of the companies that are engaged in \ndiscussion on this issue are well aware of the FTC's \nprinciples. And of course, you never know the outcome of a \ndiscussion until it is completed. But I think what the FTC laid \nout has been very helpful and informative, and in turn, we \nwould hope what the industry could come up with would also be \nhelpful and informative to the FTC."
"wicker","Senator Wicker","wicker","Senator Wicker","    OK. Other panelists?\n    Mr. Stern. Senator, we think the principles that we have \nproposed are very similar to what was laid out by the FTC, but \nthey actually go one step further in protecting consumer \nprivacy. And that is that we are seeking affirmative customer \nconsent for the use of any type of information for the purposes \nof targeted online advertising, not just personally \nidentifiable information."
"wicker","Senator Wicker","wicker","Senator Wicker","    And would you explain what you mean by that \nto a layman?\n    Mr. Stern. Absolutely. When you held your testimony in July \nand met with NebuAd, they talked about the ability that they \nhad with their technology to anonymize the data that they \nreceived so that they would track the customer's behavior, but \nit could not be attributed to any individual. It would be used \nto deliver relevant ads to that individual while they browsed, \nbut they could not tie it back to a person. They could not tell \nthat that browsing behavior was your browsing behavior, \nalthough they could change your browsing experience based on \nthe information.\n    What we are proposing is that we would not even do what \nNebuAd talked about, absent affirmative customer consent. In \nother words, we would not use your information whether or not \nwe could attribute it to you personally to deliver targeted \nonline advertising to you."
"wicker","Senator Wicker","wicker","Senator Wicker","    I see.\n    Other members of the panel?\n    Ms. Attwood. Well, I would just say I think that the FTC \nprocess has greatly informed our industry discussions. They \nwere able to, along with great work that has been done in the \nprivacy consumer community by Ms. Sohn's group, by CDT, others \nthat have helped shed light on the issue, helped identify the \npractices that are most concerning to consumers, and have \nthrough the imprimatur of the FTC and its process created \nimportance, as has this Committee, creating the incentive for \nthe industry to come together to talk, to make sure that we \nunderstand how we can, in fact, achieve ultimately a greater \nsense of privacy assurance for consumers so that they use our \nservices and use the Internet even more. I think that there is \nno question that the FTC process has been quite involved in the \ndevelopment of that.\n    Ms. Sohn. Can I be the skunk at the self-regulatory party? \nBecause----"
"wicker","Senator Wicker","wicker","Senator Wicker","    That would be a lot of fun.\n    Ms. Sohn. I want to make two points.\n    Number one is to address something that Senator Klobuchar \nsaid about competition. The problem is that, at least in \nbroadband, there is not that much competition. This is \nsomething my organization has talked about for a long, long \ntime. And a lot of the ISPs that were using deep packet \ninspection and NebuAd were not subject to great competition. A \nlot of them were rural ISPs. So the notion that there is going \nto be this competitive pressure, I'm dubious.\n    The second thing--and this is the point that I discussed in \nmy oral testimony but discuss in more detail in my written \ntestimony--is that the Communications Act already does cover \nsome ISPs. There is a lot of talk about a level playing field, \nbut right now cable Internet services are covered by stricter \nprivacy regulation than broadband telephone information ISP \nservices. So there is already in the law gaps where Mr. Tauke's \ncompany is being treated differently than a Comcast. So I do \nthink that at a minimum you need to amend the Communications \nAct to fix those gaps because right now you do not have a level \nplaying field between broadband ISPs."
"wicker","Senator Wicker","wicker","Senator Wicker","    Response?\n    Mr. Tauke. Part of that highlights the point. Yes, there \nare all kinds of rules that apply to all different companies \ndifferently. If you guys could take on the Communications Act \nand level the playing field, most of us would applaud heartily. \nBut rewriting that act--it has been a long process and it is \nvery hard to get anything to fruition when you take on that \nmajor a task.\n    So we are not saying that we are opposed to the Committee \naddressing the issue, but what you are doing here, having a \nhearing, forcing industry to address the issue is helpful. We \nhave the FTC that has some authority already. We have an \nindustry that I think wants to get its act together. It is in \nour own interest to clean up the act. Right? So I think that \ncan help.\n    If all that should happen, if the Senate--God bless you if \nyou go forward and do your thing. That is terrific. But in the \nmeanwhile, I think there is a need for this other activity to \ngo on. That will inform what you do. It may turn out this is \nnot such a big issue, or it may turn out there are other \nproblems that arise as this goes on. But we ought to go forward \nwith the self-regulatory approach, try to use what is there, \nand that will help inform you, I think, what the challenges are \nand where we may need additional legislation."
"wicker","Senator Wicker","wicker","Senator Wicker","    Thank you."
"dorgan","Senator Dorgan","wicker","Senator Wicker","    Senator Wicker, thank you.\n    This issue of self-regulation--I think the process that is \nongoing is very valuable. But in the ultimate, self-regulation \nworks if there is, number one, adequate criteria established, \nand number two, if it is enforceable. And one of my concerns is \nthat what is happening now and what will happen in the future \nwith respect to Internet advertising is various entities, \ncontent providers, Internet service providers, and others, have \ninformation that is going to become increasingly valuable, and \nit is tempting product to sell to someone who would like to \npurchase it. And so the question is under what conditions does \nthat happen.\n    I want to come back to this question. Mr. Stern, you talked \nabout when NebuAd appeared before this Committee and the \nanonymizing of information. It seems to me, however, that if \nNebuAd gathers all of this information and develops the \nstrategies for targeted advertising and profiling, that if they \nare able to deliver that advertisement back to the Internet \naddress, it is really not anonymous, is it?\n    Mr. Stern. Senator, there is a separation between the \ninformation that NebuAd has, which is a profile attached to an \nanonymous identifier, and the information that the ISP has, \nwhich is the connection between that anonymous identifier and \nthe individual. As a consequence, there is--and I am not an \nexpert on NebuAd's technology, given that we have not engaged \nin targeted online advertising and we have not done any sort of \na deal with NebuAd or anyone like that--but there is, in fact, \na set of technologies that are used in that approach to protect \nthe customer's identity and anonymity."
"dorgan","Senator Dorgan","dorgan","Senator Dorgan","    But there has to be a string somewhere from \nthe information gathered and then ultimately delivered to the \nInternet address of the person whose tendencies on the Internet \nhave been profiled. I mean, this reminds me of the discussion I \nsat in last night for 2 hours on the financial rescue issue, \nthe discussion about firewalls that exist. It turns out the \nfirewalls were not so fireproof.\n    Mr. Stern. That is correct, Senator. There is no perfect \ntechnology here.\n    But the principles that we have outlined ensure that \ntargeted online advertising would only take place if consumers \naffirmatively consent after being informed of how their \ninformation will be used. As a consequence, we think that the \nharm that you have raised is one that customers will be able to \nevaluate and weigh against the benefits that they will enjoy by \nbeing able to see more relevant ads."
"dorgan","Senator Dorgan","dorgan","Senator Dorgan","    It is interesting. I was just looking at a \nreport that was released this morning. The information was \nprovided me last evening of what was to be released this \nmorning. It is a poll released today by Consumer Reports' \nNational Research Center, and it has a lot of interesting \ninformation in it. There is a lot of misinformation out there \nand a great deal of lack of information.\n    Consumers are aware that information about their surfing \nhabits, that is, movements on the Web, is being collected \nonline. And here is what they believe.\n    Sixty-one percent of consumers are confident that what they \ndo online is private and not shared without their permission. \nThat is what people now believe.\n    Fifty-seven percent believe that companies must identify \nthemselves and indicate why they are collecting data and \nwhether they intend to share it with other organizations.\n    Forty-eight percent believe that their consent is now \nrequired for companies to use personal information they collect \nfrom online activities.\n    Forty-three percent believe a court order is now required \nto monitor activities online.\n    I only describe that to you because this is just released \nthis morning. What it does show is while people, I think almost \nall of us would understand, are very concerned about privacy, \nthey have very little understanding about what exists or what \nmight not exist to create fences or gates or protections for \ntheir online privacy.\n    I think that the work that our colleagues in the House have \ndone with their data gathering and hearings, the work that we \nhave done, and the work that the FTC is now doing and the \nefforts by people in your industry to come together and develop \napproaches--again, I think in many ways these hearings kind of \nprovoke and require people to be thinking what are we doing and \nhow does it relate to what our responsibilities are and what \nthe law is. I think all of this is constructive for us, as we \nmove down the road here, to understand what is necessary. Is \nthis something that can be self-regulated with enforcement \ncapabilities, or will there need to be, both at the FTC and \nalso will there need to be here in the Congress, some \nlegislative guidelines developed that will inform us as we move \nforward.\n    I do not think any of us fully know the answer to that, but \nwe are now learning a great deal more than we knew, which I \nthink is progress.\n    I want to thank the three Internet service providers for \nmaking themselves available for this hearing. Your testimony, I \nthink, is instructive for us.\n    Ms. Sohn, the title of your organization is Public \nKnowledge, which is pretty all-encompassing I was thinking, as \nI read that last evening. So we thank you for providing public \nknowledge about these issues from your perspective, which I \nthink is also very valuable to this Committee.\n    This hearing is adjourned."
break,break,break,break,break
"","","dorgan","Senator Dorgan","                            A P P E N D I X"
break,break,break,break,break
"","","dorgan","Senator Dorgan","                                  <all>\n\u001a\n</pre></body></html>"
